NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
0.92685,0.69218,10.161,0.41255,0.41255,8.8005,-1.5454,-3.824
1.6565,0.28994,8.9845,0.090235,0.090235,7.8531,2.9229,-2.1078
2.3349,0.32204,7.1548,0.34938,0.34938,6.484,-1.4018,-3.9457
2.8735,0.14504,4.32,0.65394,0.65394,5.3458,4.1827,-0.090572
3.0833,0.15387,3.0107,0.71183,0.71183,4.7943,4.0902,-0.5374
3.312,0.18448,2.2518,0.81933,0.81933,4.5194,3.4916,-1.874
3.5798,0.4436,1.8559,0.58077,0.58077,3.8232,3.997,3.1557
3.6286,0.61865,1.6217,0.3974,0.3974,3.1749,3.238,4.0056
3.8159,0.69413,1.1294,0.20444,0.20444,2.5597,3.5516,-2.153
3.8824,0.75403,0.79845,0.023977,0.023977,2.0204,3.6717,2.4411
3.8491,0.76369,0.64347,-0.053311,-0.053311,1.7508,4.2796,0.32945
3.9515,0.65744,0.48944,-0.043054,-0.043054,1.3122,3.0343,-2.2328
3.9395,0.64807,0.3836,-0.035006,-0.035006,1.1672,4.1868,0.21834
4.0488,0.63603,0.27728,-0.013394,-0.013394,1.0147,4.2168,0.37926
4.1173,0.64648,0.16218,0.0078113,0.0078113,0.86381,3.6928,1.4613
4.0687,0.78807,0.13114,-0.05786,-0.05786,0.83547,3.7339,2.1161
4.1732,0.84818,0.10598,-0.037888,-0.037888,0.79215,4.1439,1.9332
4.1798,0.91301,0.1399,-0.052976,-0.052976,0.84156,4.0598,1.6224
4.1709,1.0062,0.14235,-0.086066,-0.086066,0.82074,3.6569,2.4959
4.2557,1.1296,0.19594,-0.037727,-0.037727,0.82011,4.4906,2.0967
4.2374,1.2279,0.21147,-0.023125,-0.023125,0.8524,4.2961,2.8239
4.0365,1.3225,0.1913,-0.01149,-0.01149,0.95764,4.1912,1.8008
3.9887,1.5383,0.20258,-0.010452,-0.010452,1.0595,3.4338,3.2825
4.0152,1.7812,0.25397,-0.053747,-0.053747,1.0133,4.2234,2.7041
3.9846,1.8524,0.19781,-0.075785,-0.075785,0.963,3.5203,1.1681
3.9358,1.8239,0.19746,-0.093655,-0.093655,0.77229,4.1667,1.3394
3.9688,1.8273,0.17085,-0.11518,-0.11518,0.70998,4.1962,1.3417
