NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
0.024469,0.64795,12.07,-1.1497,-1.1497,10.729,0.62592,4.371
0.97709,0.46744,11.89,-1.5359,-1.5359,8.7066,-1.7434,-1.6351
1.838,0.24185,9.2201,-0.90517,-0.90517,6.5507,-1.455,-1.5134
2.6365,-0.11317,5.391,-0.1049,-0.1049,4.603,3.6899,1.9243
2.9423,-0.24326,3.8574,0.26157,0.26157,3.5202,2.156,5.0605
3.2052,-0.36403,2.8498,0.47222,0.47222,3.0428,2.5703,2.6542
3.4794,-0.21158,2.2338,0.49448,0.49448,2.7824,4.0412,3.0797
3.5088,0.0074339,1.7186,0.49244,0.49244,2.4423,3.7441,1.6416
3.6905,0.085551,1.4121,0.4121,0.4121,2.2254,3.9284,1.5561
3.7802,0.23319,1.1226,0.27512,0.27512,1.8752,4.2655,0.44625
3.7757,0.32341,0.7315,0.20955,0.20955,1.6234,3.5312,1.6054
3.8892,0.34481,0.52183,0.17823,0.17823,1.4522,2.576,2.5801
3.8564,0.34768,0.49275,0.14386,0.14386,1.288,4.2187,0.29588
4.028,0.37514,0.46834,0.14351,0.14351,1.2901,3.8913,0.19142
4.0687,0.43153,0.35744,0.11167,0.11167,1.2297,3.7669,-0.11885
3.9626,0.56584,0.30372,0.0035532,0.0035532,1.1923,4.1035,1.381
4.1451,0.69566,0.28894,0.044754,0.044754,1.32,3.9638,-0.45534
4.1246,0.84077,0.27235,-0.016816,-0.016816,1.3093,3.5338,2.7202
4.1099,0.96397,0.27903,-0.04073,-0.04073,1.3751,4.5788,-1.034
4.2287,1.1978,0.33026,-0.052665,-0.052665,1.4967,4.3177,2.4925
4.1463,1.4235,0.34386,-0.10545,-0.10545,1.5535,2.3127,-1.5111
3.9107,1.6628,0.36548,-0.084964,-0.084964,1.7023,3.9136,-0.081978
3.8264,1.9649,0.32844,-0.19358,-0.19358,1.7197,3.3454,3.4009
3.7973,2.2158,0.42856,-0.26674,-0.26674,1.3917,4.176,1.3799
3.7278,2.1883,0.35097,-0.30564,-0.30564,1.2995,4.2374,1.1657
3.6738,2.1145,0.38366,-0.2998,-0.2998,1.1506,4.0122,1.5921
3.726,2.0486,0.35971,-0.34151,-0.34151,1.1452,4.2285,1.2175
