NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
-0.25274,0.82021,12.582,0.52013,0.52013,12.05,-7.4751,3.9469
0.78546,0.94393,11.229,0.2527,0.2527,9.9949,4.5072,0.43176
1.6645,0.96427,8.646,-0.15258,-0.15258,8.5155,-3.3625,6.1143
2.2398,0.76582,5.8572,-0.022364,-0.022364,7.3238,4.2031,-0.015624
2.5755,0.74463,4.4137,0.038809,0.038809,6.5773,4.1204,1.7569
2.8633,0.75358,3.6199,0.11852,0.11852,6.119,-0.67349,3.334
3.1191,0.72739,2.8206,0.15497,0.15497,5.7852,4.3935,1.692
3.1241,0.8111,2.4322,0.13297,0.13297,5.4043,4.2197,1.8016
3.161,0.82387,2.0654,0.15949,0.15949,5.2434,3.2484,1.5408
3.1605,0.92291,1.8329,0.079636,0.079636,5.1073,3.7776,2.1664
3.126,0.96407,1.7538,0.047556,0.047556,4.9149,3.692,1.7873
3.1996,0.90592,1.6843,0.11782,0.11782,4.7228,4.9124,1.6151
3.1584,0.91695,1.624,0.011017,0.011017,4.5388,3.9376,1.4641
3.2391,0.87671,1.6049,-0.035201,-0.035201,4.5994,4.3065,1.02
3.3034,0.82175,1.5694,0.043043,0.043043,4.677,4.2486,-1.0649
3.2561,0.84342,1.5256,0.022962,0.022962,4.411,3.7582,2.1813
3.345,0.87012,1.5412,0.0088408,0.0088408,4.6761,4.3961,1.4454
3.2955,0.93793,1.5056,-0.11443,-0.11443,4.7379,4.1916,1.9568
3.292,1.0401,1.5113,-0.19113,-0.19113,4.7512,0.32953,0.41167
3.365,1.3075,1.6179,-0.29046,-0.29046,4.9852,3.4616,3.5963
3.3182,1.4606,1.7128,-0.44174,-0.44174,4.9541,3.4755,3.0232
3.266,1.6426,1.7875,-0.5575,-0.5575,4.8908,0.85364,-0.67531
3.2577,1.8195,1.8564,-0.7808,-0.7808,4.7852,3.511,3.4494
3.332,1.9077,1.7988,-0.82336,-0.82336,4.6875,4.1233,2.6754
3.3572,1.8657,1.6892,-0.74221,-0.74221,4.4005,4.4765,-1.9661
3.3405,1.8243,1.7071,-0.73425,-0.73425,4.0535,4.25,1.913
3.3637,1.7619,1.6291,-0.67519,-0.67519,3.8933,4.2635,1.9127
