Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, avgAng, stddevDist, stddevAng, avgDistMax, avgAngMax, stddevDistMax, stddevAngMax
5,1,1.000000e-01,500,multinomial,3.381711e+00,-1.440142e+00,1.699334e+00,1.058770e+00,3.449002e+00,-1.339334e+00,1.748125e+00,1.225222e+00
5,1,1.000000e-01,1000,multinomial,3.295441e+00,-1.401773e+00,1.778830e+00,1.008558e+00,3.366751e+00,-1.358796e+00,1.767975e+00,1.158561e+00
