Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
6.000000e-01,1,9.000000e-01,1000,residual,3.686478e+00,3.326500e+00,-1.083695e+00,1.111955e+00,4.511554e+00,3.569255e+00,-6.903856e-01,1.637508e+00
6.000000e-01,1,9.000000e-01,3000,multinomial,2.948841e+00,2.167453e+00,-1.097582e+00,1.127580e+00,3.818164e+00,2.489330e+00,-5.203141e-01,1.723391e+00
6.000000e-01,1,9.000000e-01,3000,systematic,3.109608e+00,2.322271e+00,-9.985879e-01,1.213283e+00,3.902931e+00,2.635039e+00,-6.187465e-01,1.604263e+00
6.000000e-01,1,9.000000e-01,3000,stratified,3.190678e+00,2.380915e+00,-9.518853e-01,1.287220e+00,4.207549e+00,2.657482e+00,-5.743884e-01,1.688033e+00
6.000000e-01,1,9.000000e-01,3000,residual,4.940556e+00,5.559559e+00,-1.162069e+00,1.164639e+00,5.705914e+00,5.469325e+00,-7.714748e-01,1.598504e+00
6.000000e-01,1,9.000000e-01,5000,multinomial,3.026148e+00,2.141963e+00,-9.768541e-01,1.223737e+00,3.995397e+00,2.439874e+00,-6.118318e-01,1.675905e+00
6.000000e-01,1,9.000000e-01,5000,systematic,3.165303e+00,2.256736e+00,-1.003164e+00,1.204920e+00,4.015986e+00,2.483151e+00,-4.172534e-01,1.688036e+00
6.000000e-01,1,9.000000e-01,5000,stratified,3.107349e+00,2.316747e+00,-9.659134e-01,1.207988e+00,4.053854e+00,2.601635e+00,-5.435519e-01,1.599126e+00
6.000000e-01,1,9.000000e-01,5000,residual,2.962032e+00,2.178083e+00,-1.079212e+00,1.127019e+00,3.936184e+00,2.582666e+00,-6.068657e-01,1.614511e+00
6.000000e-01,1,9.000000e-01,7500,multinomial,3.171387e+00,2.324760e+00,-9.279851e-01,1.325359e+00,3.936732e+00,2.638895e+00,-5.625068e-01,1.685517e+00
6.000000e-01,1,9.000000e-01,7500,systematic,3.100457e+00,2.291146e+00,-9.756166e-01,1.219367e+00,3.980818e+00,2.620052e+00,-7.021402e-01,1.567847e+00
6.000000e-01,1,9.000000e-01,7500,stratified,3.063371e+00,2.237888e+00,-1.014031e+00,1.199803e+00,3.942157e+00,2.603421e+00,-6.319644e-01,1.534754e+00
6.000000e-01,1,9.000000e-01,7500,residual,3.221946e+00,2.433998e+00,-9.711537e-01,1.234535e+00,4.202033e+00,2.703809e+00,-5.429321e-01,1.671129e+00
6.000000e-01,1,9.000000e-01,10000,multinomial,3.122326e+00,2.353571e+00,-9.890405e-01,1.210125e+00,3.875474e+00,2.506521e+00,-7.172633e-01,1.591832e+00
6.000000e-01,1,9.000000e-01,10000,systematic,3.058972e+00,2.057001e+00,-9.772618e-01,1.221411e+00,4.035953e+00,2.479702e+00,-5.150701e-01,1.712071e+00
6.000000e-01,1,9.000000e-01,10000,stratified,3.123549e+00,2.288980e+00,-1.007015e+00,1.207120e+00,3.962903e+00,2.519514e+00,-6.534071e-01,1.547653e+00
6.000000e-01,1,9.000000e-01,10000,residual,3.134564e+00,2.267859e+00,-9.961719e-01,1.194483e+00,4.021759e+00,2.550165e+00,-6.309993e-01,1.649521e+00
6.000000e-01,1,1,500,multinomial,3.206153e+00,2.347235e+00,-9.719174e-01,1.232628e+00,3.978389e+00,2.644169e+00,-5.936031e-01,1.651541e+00
6.000000e-01,1,1,500,systematic,3.123425e+00,2.248149e+00,-9.035392e-01,1.281136e+00,4.127035e+00,2.593398e+00,-6.347766e-01,1.664018e+00
6.000000e-01,1,1,500,stratified,2.790650e+00,2.269753e+00,-1.073168e+00,1.178512e+00,4.004369e+00,2.724298e+00,-7.645669e-01,1.641844e+00
6.000000e-01,1,1,500,residual,3.086418e+00,2.484943e+00,-9.737097e-01,1.267077e+00,4.146187e+00,2.630646e+00,-5.056738e-01,1.768192e+00
6.000000e-01,1,1,1000,multinomial,3.248944e+00,2.852779e+00,-1.132896e+00,1.093982e+00,4.337322e+00,3.182073e+00,-8.122896e-01,1.593153e+00
6.000000e-01,1,1,1000,systematic,3.005153e+00,2.347591e+00,-1.106623e+00,1.062368e+00,4.108099e+00,2.656204e+00,-7.228365e-01,1.624930e+00
6.000000e-01,1,1,1000,stratified,3.729297e+00,3.344806e+00,-1.086669e+00,1.224302e+00,4.726913e+00,3.379535e+00,-5.560539e-01,1.620050e+00
6.000000e-01,1,1,1000,residual,3.739883e+00,3.349670e+00,-9.307523e-01,1.341301e+00,4.686737e+00,3.489064e+00,-5.080137e-01,1.682781e+00
6.000000e-01,1,1,3000,multinomial,3.049667e+00,2.307812e+00,-1.003635e+00,1.190551e+00,3.846587e+00,2.637869e+00,-9.708792e-01,1.486489e+00
6.000000e-01,1,1,3000,systematic,3.094676e+00,2.425242e+00,-1.029532e+00,1.224198e+00,3.911393e+00,2.622358e+00,-5.238425e-01,1.606206e+00
6.000000e-01,1,1,3000,stratified,2.993770e+00,2.309591e+00,-1.063059e+00,1.232419e+00,3.968684e+00,2.638527e+00,-7.835276e-01,1.636357e+00
6.000000e-01,1,1,3000,residual,3.059110e+00,2.458468e+00,-1.043347e+00,1.172648e+00,3.929069e+00,2.699884e+00,-6.479613e-01,1.613553e+00
6.000000e-01,1,1,5000,multinomial,3.001937e+00,2.299763e+00,-9.833644e-01,1.247253e+00,4.009337e+00,2.508022e+00,-4.772591e-01,1.712038e+00
6.000000e-01,1,1,5000,systematic,2.943076e+00,2.088195e+00,-1.009696e+00,1.186430e+00,4.089491e+00,2.551939e+00,-4.659504e-01,1.757244e+00
6.000000e-01,1,1,5000,stratified,3.040353e+00,2.295814e+00,-1.010312e+00,1.258627e+00,4.113839e+00,2.709725e+00,-6.576651e-01,1.580399e+00
6.000000e-01,1,1,5000,residual,2.906618e+00,2.073124e+00,-9.668630e-01,1.293786e+00,3.897964e+00,2.507048e+00,-6.300535e-01,1.643307e+00
6.000000e-01,1,1,7500,multinomial,2.973786e+00,2.312238e+00,-9.806661e-01,1.264694e+00,4.073547e+00,2.654829e+00,-6.200314e-01,1.667340e+00
6.000000e-01,1,1,7500,systematic,3.061966e+00,2.294389e+00,-9.734466e-01,1.218157e+00,3.940879e+00,2.781599e+00,-7.581957e-01,1.592045e+00
6.000000e-01,1,1,7500,stratified,2.977063e+00,2.261566e+00,-1.034081e+00,1.181030e+00,4.020397e+00,2.562468e+00,-6.291798e-01,1.622932e+00
6.000000e-01,1,1,7500,residual,2.982528e+00,2.220012e+00,-1.000277e+00,1.217736e+00,4.000232e+00,2.596429e+00,-6.945471e-01,1.669963e+00
6.000000e-01,1,1,10000,multinomial,3.034722e+00,2.289720e+00,-1.031937e+00,1.173286e+00,3.863578e+00,2.501362e+00,-7.795123e-01,1.579360e+00
6.000000e-01,1,1,10000,systematic,3.013891e+00,2.294986e+00,-9.933809e-01,1.227428e+00,4.095671e+00,2.664872e+00,-6.025087e-01,1.576690e+00
