Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, avgAng, stddevDist, stddevAng, avgDistMax, avgAngMax, stddevDistMax, stddevAngMax
6.000000e-01,1,1.000000e-01,500,multinomial,3.536937e+00,1.811833e+00,-1.338021e+00,1.056595e+00,3.588917e+00,1.844837e+00,-1.327139e+00,1.095692e+00
6.000000e-01,1,1.000000e-01,500,systematic,2.488477e+00,1.240452e+00,-1.588420e+00,7.802694e-01,2.514335e+00,1.236727e+00,-1.640112e+00,6.382123e-01
6.000000e-01,1,1.000000e-01,500,stratified,2.221405e+00,9.790134e-01,-1.587146e+00,3.899501e-01,2.267891e+00,1.007055e+00,-1.589878e+00,4.210655e-01
6.000000e-01,1,1.000000e-01,500,residual,2.636913e+00,1.464269e+00,-1.282617e+00,2.209791e-01,2.665215e+00,1.490118e+00,-1.287273e+00,2.315152e-01
