0.000000,0.000000,-80, -60, -62, -67, -68, -81, ,0,2.520000e+00,3.287203e+00,-1.607401e+00,4.198100,-0.672563
0.262000,0.004367,-80, -61, -64, -67, -68, -82, ,0,2.520000e+00,2.888709e+00,-2.089156e+00,4.623879,-0.559844
0.524000,0.008733,-81, -61, -63, -67, -68, -81, ,0,2.520000e+00,4.786286e+00,8.458433e-01,2.817597,-1.234316
0.786000,0.013100,-80, -61, -63, -67, -67, -82, ,0,2.520000e+00,4.182582e+00,5.798837e-01,2.555040,-1.136480
1.048000,0.017467,-79, -61, -63, -66, -68, -82, ,0,2.520000e+00,2.383203e+00,4.841643e+00,2.325670,-2.343111
1.310000,0.021833,-79, -61, -63, -67, -68, -82, ,0,2.520000e+00,3.512160e+00,-1.273110e+00,3.920722,-0.746959
1.572000,0.026200,-80, -62, -62, -67, -68, -82, ,0,2.520000e+00,3.796459e+00,3.461699e+00,1.586236,-1.813936
1.834000,0.030567,-83, -61, -62, -66, -68, -83, ,0,2.520000e+00,4.169205e+00,2.803191e+00,1.673342,-1.638617
2.096000,0.034933,-86, -62, -62, -67, -67, -82, ,0,2.520000e+00,4.205663e+00,7.295062e-01,2.459132,-1.168304
2.358000,0.039300,-83, -62, -62, -66, -67, -81, ,0,2.520000e+00,4.356933e+00,8.050265e-01,2.513057,-1.195803
2.620000,0.043667,-82, -61, -62, -66, -67, -81, ,0,2.520000e+00,4.230472e+00,4.157348e-01,2.711761,-1.109225
2.882000,0.048033,-83, -61, -62, -67, -67, -81, ,0,2.520000e+00,4.211622e+00,4.838325e-01,2.647180,-1.120465
3.144000,0.052400,-85, -61, -62, -66, -67, -82, ,0,2.520000e+00,4.257978e+00,3.823938e-01,2.754982,-1.105531
3.406000,0.056767,-85, -62, -62, -67, -67, -83, ,0,2.520000e+00,4.210427e+00,7.997523e-01,2.411803,-1.182925
3.668000,0.061133,-80, -62, -62, -67, -67, -84, ,0,2.520000e+00,4.225579e+00,6.961698e-01,2.497070,-1.163335
3.930000,0.065500,-85, -62, -61, -66, -67, -83, ,0,2.520000e+00,3.996973e+00,1.602899e+00,1.738541,-1.345251
4.192000,0.069867,-83, -63, -62, -67, -67, -83, ,0,2.520000e+00,4.182990e+00,6.502975e-01,2.502264,-1.150459
4.454000,0.074233,-83, -63, -62, -66, -67, -83, ,0,2.520000e+00,3.585700e+00,2.607226e+00,1.069264,-1.595118
4.716000,0.078600,-83, -63, -62, -66, -67, -83, ,0,2.520000e+00,3.493775e+00,2.754636e+00,1.001645,-1.637854
4.978000,0.082967,-83, -64, -62, -66, -68, -82, ,0,2.520000e+00,4.420740e+00,2.298243e+00,1.913632,-1.520675
5.240000,0.087333,-83, -64, -62, -66, -67, -82, ,0,2.520000e+00,4.311129e+00,2.536003e+00,1.791200,-1.574508
5.502000,0.091700,-84, -65, -61, -66, -67, -82, ,0,2.520000e+00,2.954316e+00,4.131463e+00,1.668965,-2.070148
5.764000,0.096067,-83, -64, -61, -66, -68, -81, ,0,2.520000e+00,3.258591e+00,3.538446e+00,1.258074,-1.873719
6.026000,0.100433,-81, -64, -59, -67, -68, -82, ,0,2.520000e+00,4.134589e+00,2.746702e+00,1.630427,-1.625572
6.288000,0.104800,-80, -62, -60, -67, -68, -81, ,0,2.520000e+00,3.988723e+00,3.097847e+00,1.578308,-1.714666
6.550000,0.109167,-79, -62, -59, -67, -68, -81, ,0,2.520000e+00,4.238548e+00,1.165238e+00,2.188330,-1.261430
6.812000,0.113533,-79, -62, -60, -67, -68, -81, ,0,2.520000e+00,3.813812e+00,1.924577e+00,1.424246,-1.415924
7.074000,0.117900,-79, -62, -61, -66, -68, -82, ,0,2.520000e+00,3.657233e+00,2.213614e+00,1.177782,-1.487216
7.336000,0.122267,-79, -62, -61, -66, -68, -82, ,0,2.520000e+00,4.133239e+00,1.426671e+00,1.948822,-1.312198
7.598000,0.126633,-79, -63, -61, -66, -68, -82, ,0,2.520000e+00,3.529330e+00,2.828852e+00,1.055527,-1.658084
7.860000,0.131000,-79, -63, -61, -66, -68, -84, ,0,2.520000e+00,3.541587e+00,2.716599e+00,1.040332,-1.626251
8.122000,0.135367,-79, -63, -62, -66, -68, -83, ,0,2.520000e+00,3.556711e+00,2.713058e+00,1.054534,-1.625023
8.384000,0.139733,-79, -62, -61, -67, -68, -83, ,0,2.520000e+00,4.223426e+00,9.378060e-01,2.324865,-1.212356
8.646000,0.144100,-79, -63, -61, -66, -68, -83, ,0,2.520000e+00,4.025398e+00,2.243757e+00,1.530533,-1.502279
8.908000,0.148467,-81, -63, -62, -66, -68, -83, ,0,2.520000e+00,3.502089e+00,3.828199e+00,1.635812,-1.928294
