0.000000,0.000000,-80, -60, -62, -67, -68, -81, ,0,2.520000e+00,3.602365e+00,-1.037764e+00,3.718763,-0.791627
0.262000,0.004367,-80, -61, -64, -67, -68, -82, ,0,2.520000e+00,2.517627e+00,-2.486405e+00,5.006406,-0.465950
0.524000,0.008733,-81, -61, -63, -67, -68, -81, ,0,2.520000e+00,4.061589e+00,-7.605698e-01,3.624725,-0.891374
0.786000,0.013100,-80, -61, -63, -67, -67, -82, ,0,2.520000e+00,2.191387e+00,-2.737350e+00,5.267610,-0.394925
1.048000,0.017467,-79, -61, -63, -66, -68, -82, ,0,2.520000e+00,2.123997e+00,5.094315e+00,2.604595,-2.451749
1.310000,0.021833,-79, -61, -63, -67, -68, -82, ,0,2.520000e+00,4.037624e+00,2.965630e+00,1.581698,-1.680721
1.572000,0.026200,-80, -62, -62, -67, -68, -82, ,0,2.520000e+00,4.258758e+00,1.135369e+00,2.222720,-1.256451
1.834000,0.030567,-83, -61, -62, -66, -68, -83, ,0,2.520000e+00,4.174535e+00,1.969333e-01,2.852039,-1.062988
2.096000,0.034933,-86, -62, -62, -67, -67, -82, ,0,2.520000e+00,4.329455e+00,7.949413e-01,2.499991,-1.191629
2.358000,0.039300,-83, -62, -62, -66, -67, -81, ,0,2.520000e+00,4.355077e+00,9.247020e-01,2.431560,-1.219668
2.620000,0.043667,-82, -61, -62, -66, -67, -81, ,0,2.520000e+00,3.576894e+00,2.658515e+00,1.065932,-1.609502
2.882000,0.048033,-83, -61, -62, -67, -67, -81, ,0,2.520000e+00,4.183531e+00,2.083959e-01,2.847955,-1.065999
3.144000,0.052400,-85, -61, -62, -66, -67, -82, ,0,2.520000e+00,2.834013e+00,4.350884e+00,1.857616,-2.144382
3.406000,0.056767,-85, -62, -62, -67, -67, -83, ,0,2.520000e+00,4.196601e+00,8.509833e-01,2.365715,-1.192268
3.668000,0.061133,-80, -62, -62, -67, -67, -84, ,0,2.520000e+00,4.234054e+00,8.868930e-01,2.367492,-1.202671
3.930000,0.065500,-85, -62, -61, -66, -67, -83, ,0,2.520000e+00,3.954415e+00,1.794731e+00,1.607347,-1.389405
4.192000,0.069867,-83, -63, -62, -67, -67, -83, ,0,2.520000e+00,4.433405e+00,1.699060e+00,2.082081,-1.387699
4.454000,0.074233,-83, -63, -62, -66, -67, -83, ,0,2.520000e+00,3.373703e+00,2.889978e+00,0.930426,-1.680025
4.716000,0.078600,-83, -63, -62, -66, -67, -83, ,0,2.520000e+00,1.471533e+00,4.773858e+00,2.485792,-2.563185
4.978000,0.082967,-83, -64, -62, -66, -68, -82, ,0,2.520000e+00,2.828139e+00,4.354948e+00,1.860641,-2.146340
5.240000,0.087333,-83, -64, -62, -66, -67, -82, ,0,2.520000e+00,2.875470e+00,4.250814e+00,1.766940,-2.112629
5.502000,0.091700,-84, -65, -61, -66, -67, -82, ,0,2.520000e+00,2.019967e+00,4.375268e+00,1.921471,-2.313720
5.764000,0.096067,-83, -64, -61, -66, -68, -81, ,0,2.520000e+00,-1.027111e+00,3.283015e+00,3.628248,2.209722
6.026000,0.100433,-81, -64, -59, -67, -68, -82, ,0,2.520000e+00,4.091817e+00,2.790541e+00,1.594930,-1.636818
