Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1.000000e-01,1,9.000000e-01,250,stratified,7.793754e+00,3.825739e+00,5.613282e-01,1.281920e+00,8.042861e+00,3.904147e+00,5.155125e-01,1.356660e+00
1.000000e-01,1,9.000000e-01,250,residual,6.817187e+00,3.071517e+00,5.822476e-01,1.452011e+00,6.931465e+00,3.226584e+00,4.686270e-01,1.513509e+00
1.000000e-01,1,9.000000e-01,500,multinomial,6.618125e+00,2.919646e+00,5.754020e-01,1.454157e+00,6.715053e+00,3.021448e+00,4.316580e-01,1.553299e+00
1.000000e-01,1,9.000000e-01,500,systematic,6.574595e+00,2.492829e+00,6.444067e-01,1.530691e+00,6.673766e+00,2.765402e+00,4.468663e-01,1.657925e+00
1.000000e-01,1,9.000000e-01,500,stratified,6.535901e+00,2.790646e+00,3.225904e-01,1.500724e+00,6.914174e+00,3.092373e+00,3.444948e-01,1.528395e+00
1.000000e-01,1,9.000000e-01,500,residual,7.997894e+00,4.656187e+00,-3.921376e-02,1.736944e+00,8.199957e+00,4.734999e+00,-9.693467e-02,1.795697e+00
1.000000e-01,1,9.000000e-01,1000,multinomial,6.992977e+00,2.908797e+00,6.653256e-01,1.403382e+00,7.405902e+00,3.381279e+00,6.204506e-01,1.492370e+00
1.000000e-01,1,9.000000e-01,1000,systematic,7.450736e+00,3.185061e+00,5.664848e-01,1.272581e+00,7.743106e+00,3.439168e+00,5.244726e-01,1.396302e+00
1.000000e-01,1,9.000000e-01,1000,stratified,6.869738e+00,2.989736e+00,5.972697e-01,1.435779e+00,7.179679e+00,3.440551e+00,4.776591e-01,1.498755e+00
1.000000e-01,1,9.000000e-01,1000,residual,7.013525e+00,3.060851e+00,5.920267e-01,1.398327e+00,7.353251e+00,3.303652e+00,6.429060e-01,1.477492e+00
1.000000e-01,1,9.000000e-01,3000,multinomial,7.190585e+00,3.148913e+00,6.653226e-01,1.325940e+00,7.406606e+00,3.515243e+00,5.738514e-01,1.521900e+00
1.000000e-01,1,9.000000e-01,3000,systematic,6.657405e+00,2.820895e+00,5.260027e-01,1.387149e+00,7.134654e+00,3.104293e+00,5.197274e-01,1.466219e+00
