NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
-1.4059,-0.08406,21.299,-1.1542,-1.1542,33.013,-0.64072,-6.0538
-2.4287,-0.80449,14.819,-4.9808,-4.9808,28.537,-0.40972,-4.4466
-1.3688,-0.73491,16.347,-10.775,-10.775,27.249,-0.39952,-6.0549
-1.1285,0.41014,13.596,-5.6096,-5.6096,40.788,3.3078,-2.4875
-1.1839,0.74418,20.087,-14.905,-14.905,28.433,1.9481,-4.3919
-2.6366,3.4333,9.3671,-8.5825,-8.5825,25.919,3.6779,-3.5889
-1.9557,1.9674,11.175,-1.9437,-1.9437,31.45,3.0068,-4.3956
-3.644,2.2801,14.275,2.7648,2.7648,37.198,3.9908,-4.6272
-1.3536,3.3153,17.033,-6.7122,-6.7122,39.532,3.1582,-2.7221
-1.8237,4.9118,11.074,-4.8699,-4.8699,23.768,3.4918,-3.9151
-1.6453,5.708,10.419,-3.6284,-3.6284,15.803,-0.51609,-4.4871
-3.1803,6.221,14.825,-2.289,-2.289,2.1827,-5.7693,4.2311
-2.0586,6.5678,7.4903,2.478,2.478,4.2225,-6.2216,3.5149
-0.9788,7.0684,6.5672,1.2668,1.2668,1.3935,-2.0374,5.9939
-1.926,7.0937,11.68,3.9269,3.9269,2.6719,-1.3796,7.6031
-1.2383,6.0046,22.341,4.5631,4.5631,8.4255,-3.5204,8.823
-2.3779,5.4996,15.188,-1.028,-1.028,7.1718,-4.9484,8.0358
-2.5047,6.069,15.735,-2.8076,-2.8076,11.325,-2.6598,7.9333
-2.8553,6.6376,6.2664,0.35491,0.35491,14.892,-1.0384,9.6595
-1.8944,1.44,11.519,-7.57,-7.57,34.849,-1.1463,9.6205
-1.5686,1.7091,9.8134,-7.4076,-7.4076,36.538,1.6651,9.8707
-0.70086,2.5585,24.611,-2.1562,-2.1562,23.664,-1.934,9.4442
-0.65568,0.80445,20.105,-3.1964,-3.1964,24.032,-3.7398,7.0102
0.85069,0.53953,14.339,-0.098033,-0.098033,33.986,-0.22133,7.4966
-1.0785,-0.037254,11.464,-5.4638,-5.4638,32.166,-0.60271,5.4564
-2.5124,-0.23369,23.147,-5.1356,-5.1356,19.697,-3.8504,7.0667
-1.7584,-2.3224,21.846,-6.0864,-6.0864,13.903,3.1329,-4.2454
