NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
0.66983,-1.3112,33.18,5.1898,5.1898,38.131,6.1161,-7.1385
2.5278,0.92072,29.554,1.7249,1.7249,28.646,6.2544,-6.9698
-0.84973,4.278,34.552,-6.7394,-6.7394,11.793,3.4268,5.605
-0.85069,5.1479,26.027,-2.007,-2.007,6.4257,2.0372,5.8955
-1.3357,4.4998,25.197,0.25517,0.25517,5.628,2.875,5.986
-1.5092,4.3845,26.216,-0.055689,-0.055689,4.8624,1.2878,6.3474
-1.0229,3.6474,35.48,-1.2246,-1.2246,5.96,2.8403,7.8447
-2.8969,4.3624,36.68,1.4723,1.4723,9.7127,2.801,7.2307
-2.5226,4.2801,32.039,2.6135,2.6135,9.3152,1.464,9.5832
-2.2967,3.5668,30.359,4.8883,4.8883,10.405,0.89108,7.9496
-3.2867,3.6531,26.37,8.1853,8.1853,10.871,3.7989,4.4154
-2.568,4.2564,43.333,4.3049,4.3049,11.278,2.2659,7.623
-2.8169,4.4828,45.756,0.34606,0.34606,9.1751,3.6859,8.2737
-2.0972,4.4242,49.118,-3.5754,-3.5754,9.9102,1.8831,9.2556
-1.6709,3.5222,47.28,-1.5675,-1.5675,10.682,1.1916,9.6114
-2.8547,4.2451,47.336,0.40746,0.40746,7.9217,1.8614,8.7283
-2.6443,4.4403,46.869,2.9973,2.9973,6.3748,-0.85864,8.3291
-2.5631,5.4077,39.144,3.9437,3.9437,5.1785,-0.50067,8.9108
-4.9892,5.2725,31.379,3.7121,3.7121,4.0022,3.7749,7.8011
-4.3237,6.143,29.4,4.2752,4.2752,6.0798,2.2351,8.2173
-4.6808,6.3313,27.569,5.5638,5.5638,4.7705,3.3559,8.8697
-4.1417,6.8202,26.168,6.1303,6.1303,4.7105,2.6971,8.8826
-4.6868,6.099,22.464,7.7766,7.7766,6.7286,3.5006,7.3989
-4.857,5.5609,23.943,7.4691,7.4691,7.3169,2.6134,7.3388
-5.361,5.6545,21.603,6.9861,6.9861,7.5016,2.4562,7.4523
-5.9565,5.2863,20.413,7.9595,7.9595,9.2052,3.2239,9.0104
-5.8732,5.0142,20.743,11.182,11.182,13.287,3.2107,8.991
-4.9859,5.2112,19.674,8.8652,8.8652,11.869,3.907,8.6878
