NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
-1.4268,0.041637,35.735,-2.8681,-2.8681,33.802,2.2993,-6.5497
-2.0671,1.7624,36.919,-0.41974,-0.41974,30.343,-7.5617,5.1469
-2.6583,3.3404,29.322,1.9292,1.9292,24.347,6.6677,2.4578
-2.6238,4.4178,21.667,2.8302,2.8302,16.51,3.5849,4.6595
-2.3236,4.2074,21.051,1.5259,1.5259,13.287,4.4753,3.5006
-2.4276,4.1759,22.618,1.5101,1.5101,10.615,-5.7568,4.9442
-2.6564,3.7977,23.991,2.4563,2.4563,14.672,-5.3543,5.3691
-2.6128,4.4524,31.384,2.4194,2.4194,15.061,-5.3444,7.3
-2.2609,4.6839,25.923,1.0342,1.0342,13.689,-5.6464,6.5974
-2.1526,4.5331,24.403,0.89239,0.89239,10.507,-5.0123,5.5806
-2.0669,4.0572,29.334,-0.28654,-0.28654,11.99,-5.0676,5.6495
-1.5204,5.0492,36.065,1.6174,1.6174,15.922,-5.8036,7.0192
-1.3548,4.911,38.549,1.4435,1.4435,16.692,-9.3095,-0.63517
-1.4224,4.844,38.977,2.1754,2.1754,17.695,-9.0338,4.2187
-1.6554,4.9491,35.657,2.0118,2.0118,16.024,-8.5088,-0.27493
-1.7712,5.9902,29.839,4.7914,4.7914,14.078,-8.2413,-1.247
-1.3772,6.3869,26.441,2.2622,2.2622,9.9979,-3.7776,8.5984
-1.267,6.7155,24.1,1.936,1.936,7.8182,-4.3489,7.7703
-1.0264,7.1584,23.24,0.54041,0.54041,6.6737,-3.4616,8.5869
-1.1734,7.8637,20.128,1.1022,1.1022,5.77,-4.2257,9.8132
-1.465,7.9529,18.583,1.5359,1.5359,3.7044,-3.8372,9.5883
-1.3889,8.0503,19.125,1.4602,1.4602,3.7315,-3.4577,9.5659
-1.3,7.8398,17.464,0.47861,0.47861,3.3237,-3.0262,8.1818
-0.94399,7.7999,15.559,0.23445,0.23445,3.0657,-2.9868,8.7922
-0.99206,8.0721,16.476,-0.35283,-0.35283,3.1895,-4.0094,7.7771
-0.76396,8.0348,18.19,-0.88525,-0.88525,3.5814,-4.5463,9.0915
-0.76491,8.0327,18.796,-0.14152,-0.14152,3.7823,-5.3052,8.7539
