,,1.22,1.22,1.22,-1.22,-1.22,-1.22,,
,,-1.52,0,1.52,1.52,0,-1.52,,
0,0,-80,-60,-62,-67,-68,-81,0,2.52
0.262,0.004366667,-80,-61,-64,-67,-68,-82,0,2.52
0.524,0.008733333,-81,-61,-63,-67,-68,-81,0,2.52
0.786,0.0131,-80,-61,-63,-67,-67,-82,0,2.52
1.048,0.017466667,-79,-61,-63,-66,-68,-82,0,2.52
1.31,0.021833333,-79,-61,-63,-67,-68,-82,0,2.52
1.572,0.0262,-80,-62,-62,-67,-68,-82,0,2.52
1.834,0.030566667,-83,-61,-62,-66,-68,-83,0,2.52
2.096,0.034933333,-86,-62,-62,-67,-67,-82,0,2.52
2.358,0.0393,-83,-62,-62,-66,-67,-81,0,2.52
2.62,0.043666667,-82,-61,-62,-66,-67,-81,0,2.52
2.882,0.048033333,-83,-61,-62,-67,-67,-81,0,2.52
3.144,0.0524,-85,-61,-62,-66,-67,-82,0,2.52
3.406,0.056766667,-85,-62,-62,-67,-67,-83,0,2.52
3.668,0.061133333,-80,-62,-62,-67,-67,-84,0,2.52
3.93,0.0655,-85,-62,-61,-66,-67,-83,0,2.52
4.192,0.069866667,-83,-63,-62,-67,-67,-83,0,2.52
4.454,0.074233333,-83,-63,-62,-66,-67,-83,0,2.52
4.716,0.0786,-83,-63,-62,-66,-67,-83,0,2.52
4.978,0.082966667,-83,-64,-62,-66,-68,-82,0,2.52
5.24,0.087333333,-83,-64,-62,-66,-67,-82,0,2.52
5.502,0.0917,-84,-65,-61,-66,-67,-82,0,2.52
5.764,0.096066667,-83,-64,-61,-66,-68,-81,0,2.52
6.026,0.100433333,-81,-64,-59,-67,-68,-82,0,2.52
6.288,0.1048,-80,-62,-60,-67,-68,-81,0,2.52
6.55,0.109166667,-79,-62,-59,-67,-68,-81,0,2.52
6.812,0.113533333,-79,-62,-60,-67,-68,-81,0,2.52
7.074,0.1179,-79,-62,-61,-66,-68,-82,0,2.52
7.336,0.122266667,-79,-62,-61,-66,-68,-82,0,2.52
7.598,0.126633333,-79,-63,-61,-66,-68,-82,0,2.52
7.86,0.131,-79,-63,-61,-66,-68,-84,0,2.52
8.122,0.135366667,-79,-63,-62,-66,-68,-83,0,2.52
8.384,0.139733333,-79,-62,-61,-67,-68,-83,0,2.52
8.646,0.1441,-79,-63,-61,-66,-68,-83,0,2.52
8.908,0.148466667,-81,-63,-62,-66,-68,-83,0,2.52
9.17,0.152833333,-82,-62,-61,-66,-68,-83,0,2.52
9.432,0.1572,-81,-63,-61,-67,-68,-83,0,2.52
9.694,0.161566667,-83,-63,-61,-67,-68,-83,0,2.52
9.956,0.165933333,-83,-62,-62,-66,-68,-83,0,2.52
10.218,0.1703,-86,-63,-61,-66,-68,-82,0,2.52
10.48,0.174666667,-81,-62,-61,-66,-69,-81,0,2.52
10.742,0.179033333,-79,-62,-61,-66,-68,-80,0,2.52
11.004,0.1834,-80,-62,-61,-66,-68,-80,0,2.52
11.266,0.187766667,-78,-63,-62,-66,-68,-79,0,2.52
11.528,0.192133333,-77,-63,-61,-66,-68,-79,0,2.52
11.79,0.1965,-78,-63,-60,-66,-68,-80,0,2.52
12.052,0.200866667,-82,-64,-59,-67,-68,-81,0,2.52
12.314,0.205233333,-81,-65,-59,-67,-68,-81,0,2.52
12.576,0.2096,-79,-65,-59,-68,-68,-80,0,2.52
12.838,0.213966667,-82,-64,-60,-66,-69,-79,0,2.52
13.1,0.218333333,-83,-63,-61,-66,-69,-79,0,2.52
13.362,0.2227,-79,-63,-62,-67,-68,-79,0,2.52
13.624,0.227066667,-81,-63,-62,-66,-69,-79,0,2.52
13.886,0.231433333,-81,-64,-61,-66,-68,-78,0,2.52
14.148,0.2358,-79,-63,-61,-66,-68,-79,0,2.52
14.41,0.240166667,-79,-62,-60,-66,-68,-79,0,2.52
14.672,0.244533333,-79,-63,-61,-66,-68,-79,0,2.52
14.934,0.2489,-81,-63,-59,-66,-68,-80,0,2.52
15.196,0.253266667,-82,-63,-60,-66,-69,-81,0,2.52
15.458,0.257633333,-81,-63,-59,-66,-68,-81,0,2.52
15.72,0.262,-83,-63,-60,-66,-68,-81,0,2.52
15.982,0.266366667,-81,-63,-60,-66,-68,-81,0,2.52
16.244,0.270733333,-81,-62,-60,-66,-68,-81,0,2.52
16.506,0.2751,-81,-62,-60,-66,-69,-82,0,2.52
16.768,0.279466667,-82,-62,-61,-66,-69,-82,0,2.52
17.03,0.283833333,-82,-62,-60,-66,-69,-82,0,2.52
17.292,0.2882,-81,-62,-60,-66,-68,-82,0,2.52
17.554,0.292566667,-80,-62,-60,-66,-69,-82,0,2.52
17.816,0.296933333,-80,-62,-61,-66,-69,-83,0,2.52
18.078,0.3013,-80,-62,-59,-66,-68,-82,0,2.52
18.34,0.305666667,-79,-61,-59,-66,-68,-83,0,2.52
18.602,0.310033333,-79,-61,-59,-66,-67,-83,0,2.52
18.864,0.3144,-78,-60,-59,-66,-68,-82,0,2.52
19.126,0.318766667,-77,-60,-59,-66,-68,-82,0,2.52
19.388,0.323133333,-78,-62,-59,-66,-68,-82,0,2.52
19.65,0.3275,-77,-61,-59,-66,-68,-82,0,2.52
19.912,0.331866667,-78,-61,-59,-66,-68,-81,0,2.52
20.174,0.336233333,-77,-61,-59,-66,-68,-81,0,2.52
20.436,0.3406,-77,-60,-59,-67,-68,-81,0,2.52
20.698,0.344966667,-78,-61,-59,-67,-68,-80,0,2.52
20.96,0.349333333,-77,-60,-59,-66,-68,-81,0,2.52
21.222,0.3537,-79,-61,-59,-67,-68,-81,0,2.52
21.484,0.358066667,-77,-61,-59,-67,-68,-81,0,2.52
21.746,0.362433333,-78,-60,-59,-66,-68,-81,0,2.52
22.008,0.3668,-78,-60,-59,-66,-68,-81,0,2.52
22.27,0.371166667,-77,-60,-59,-66,-68,-81,0,2.52
22.532,0.375533333,-77,-61,-59,-66,-68,-81,0,2.52
22.794,0.3799,-77,-60,-59,-66,-68,-81,0,2.52
23.056,0.384266667,-78,-61,-59,-66,-68,-81,0,2.52
23.318,0.388633333,-78,-61,-59,-66,-68,-81,0,2.52
23.58,0.393,-78,-61,-59,-66,-68,-81,0,2.52
23.842,0.397366667,-78,-62,-58,-66,-68,-81,0,2.52
24.104,0.401733333,-77,-61,-57,-66,-68,-79,0,2.52
24.366,0.4061,-76,-60,-57,-67,-68,-79,0,2.52
24.628,0.410466667,-76,-61,-58,-68,-68,-79,0,2.52
24.89,0.414833333,-75,-60,-57,-67,-68,-80,0,2.52
25.152,0.4192,-76,-60,-57,-67,-68,-79,0,2.52
25.414,0.423566667,-76,-60,-58,-68,-68,-80,0,2.52
25.676,0.427933333,-76,-60,-58,-68,-68,-80,0,2.52
25.938,0.4323,-76,-61,-58,-68,-68,-80,0,2.52
26.2,0.436666667,-76,-61,-58,-68,-69,-79,0,2.52
26.462,0.441033333,-76,-61,-58,-67,-68,-79,0,2.52
26.724,0.4454,-79,-62,-60,-69,-68,-79,0,2.52
26.986,0.449766667,-80,-61,-61,-67,-69,-79,0,2.52
27.248,0.454133333,-76,-60,-59,-67,-69,-80,0,2.52
27.51,0.4585,-76,-60,-59,-66,-70,-80,0,2.52
27.772,0.462866667,-76,-60,-59,-66,-70,-79,0,2.52
28.034,0.467233333,-76,-60,-58,-67,-70,-79,0,2.52
28.296,0.4716,-76,-60,-58,-67,-68,-79,0,2.52
28.558,0.475966667,-76,-60,-59,-67,-69,-79,0,2.52
28.82,0.480333333,-76,-60,-59,-68,-68,-79,0,2.52
29.082,0.4847,-76,-60,-59,-68,-68,-79,0,2.52
29.344,0.489066667,-76,-60,-57,-67,-70,-82,0,2.52
29.606,0.493433333,-83,-62,-58,-67,-67,-86,0,2.52
29.868,0.4978,-87,-66,-60,-64,-66,-78,0,2.52
30.13,0.502166667,-81,-68,-62,-66,-67,-76,0,2.52
30.392,0.506533333,-77,-69,-63,-64,-66,-77,0,2.52
30.654,0.5109,-75,-65,-62,-68,-66,-81,0,2.52
30.916,0.515266667,-79,-67,-62,-68,-76,-79,0,2.77
31.178,0.519633333,-82,-66,-60,-64,-74,-86,0,2.77
31.44,0.524,-75,-65,-62,-67,-70,-80,0,3.02
31.702,0.528366667,-76,-67,-63,-70,-72,-89,0,3.02
31.964,0.532733333,-75,-67,-61,-67,-68,-87,0,3.27
32.226,0.5371,-75,-68,-61,-65,-69,-76,0,3.27
32.488,0.541466667,-76,-69,-62,-70,-75,-74,0,3.52
32.75,0.545833333,-76,-67,-63,-66,-72,-77,0,3.52
33.012,0.5502,-76,-67,-62,-64,-79,-75,0,3.52
33.274,0.554566667,-76,-69,-62,-67,-72,-81,0,3.52
33.536,0.558933333,-77,-68,-63,-68,-70,-80,0,3.52
33.798,0.5633,-79,-69,-64,-64,-68,-82,0,3.52
34.06,0.567666667,-80,-67,-64,-62,-68,-79,0,3.52
34.322,0.572033333,-77,-65,-63,-61,-68,-83,0,3.52
34.584,0.5764,-74,-65,-62,-60,-67,-86,0,3.52
