,,-1.220000,-1.220000,-1.220000,1.220000,1.220000,1.220000
,,-1.520000,0.000000,1.520000,1.520000,0.000000,-1.520000
0.252524,0.004209,-81.000000,-71.000000,-78.000000,-73.000000,-87.000000,-86.000000,-3.2199999999999998,0.0
1.036409,0.017273,-88.000000,-71.000000,-79.000000,-72.000000,-89.000000,-80.000000,-3.2199999999999998,0.0
1.225630,0.020427,-93.000000,-72.000000,-77.000000,-72.000000,-88.000000,-79.000000,-3.2199999999999998,0.0
1.445658,0.024094,-90.000000,-71.000000,-76.000000,-72.000000,-87.000000,-79.000000,-3.2199999999999998,0.0
1.606678,0.026778,-89.000000,-74.000000,-82.000000,-73.000000,-90.000000,-81.000000,-3.2199999999999998,0.0
1.829654,0.030494,-83.000000,-73.000000,-80.000000,-72.000000,-90.000000,-83.000000,-3.2199999999999998,0.0
2.013615,0.033560,-90.000000,-72.000000,-79.000000,-72.000000,-89.000000,-82.000000,-3.2199999999999998,0.0
2.199916,0.036665,-83.000000,-72.000000,-76.000000,-72.000000,-86.000000,-81.000000,-3.2199999999999998,0.0
2.404361,0.040073,-79.000000,-70.000000,-73.000000,-72.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
2.568068,0.042801,-79.000000,-69.000000,-73.000000,-72.000000,-90.000000,-84.000000,-3.2199999999999998,0.0
2.774367,0.046239,-79.000000,-69.000000,-72.000000,-72.000000,-90.000000,-85.000000,-3.2199999999999998,0.0
2.983247,0.049721,-81.000000,-69.000000,-74.000000,-73.000000,-90.000000,-84.000000,-3.2199999999999998,0.0
3.183302,0.053055,-80.000000,-69.000000,-74.000000,-72.000000,-90.000000,-84.000000,-3.2199999999999998,0.0
3.404660,0.056744,-82.000000,-69.000000,-74.000000,-72.000000,-89.000000,-85.000000,-3.2199999999999998,0.0
3.613932,0.060232,-81.000000,-69.000000,-74.000000,-72.000000,-90.000000,-83.000000,-3.2199999999999998,0.0
3.853117,0.064219,-82.000000,-69.000000,-72.000000,-72.000000,-91.000000,-84.000000,-3.2199999999999998,0.0
4.077098,0.067952,-82.000000,-70.000000,-73.000000,-73.000000,-93.000000,-85.000000,-3.2199999999999998,0.0
4.233864,0.070564,-83.000000,-69.000000,-72.000000,-72.000000,-92.000000,-86.000000,-3.2199999999999998,0.0
4.407196,0.073453,-83.000000,-69.000000,-72.000000,-72.000000,-92.000000,-85.000000,-3.2199999999999998,0.0
4.601185,0.076686,-81.000000,-70.000000,-73.000000,-72.000000,-91.000000,-86.000000,-3.2199999999999998,0.0
4.775877,0.079598,-83.000000,-69.000000,-74.000000,-72.000000,-92.000000,-84.000000,-3.2199999999999998,0.0
4.937529,0.082292,-81.000000,-69.000000,-73.000000,-73.000000,-92.000000,-83.000000,-3.2199999999999998,0.0
5.110323,0.085172,-81.000000,-69.000000,-74.000000,-73.000000,-92.000000,-85.000000,-3.2199999999999998,0.0
5.324937,0.088749,-81.000000,-69.000000,-73.000000,-72.000000,-92.000000,-88.000000,-3.2199999999999998,0.0
5.529745,0.092162,-83.000000,-69.000000,-74.000000,-72.000000,-91.000000,-82.000000,-3.2199999999999998,0.0
5.703996,0.095067,-83.000000,-69.000000,-74.000000,-72.000000,-91.000000,-87.000000,-3.2199999999999998,0.0
5.958220,0.099304,-82.000000,-69.000000,-74.000000,-72.000000,-91.000000,-86.000000,-3.2199999999999998,0.0
6.191935,0.103199,-82.000000,-69.000000,-75.000000,-72.000000,-92.000000,-88.000000,-3.2199999999999998,0.0
6.574391,0.109573,-84.000000,-69.000000,-76.000000,-72.000000,-92.000000,-92.000000,-3.2199999999999998,0.0
6.809993,0.113500,-84.000000,-69.000000,-75.000000,-72.000000,-91.000000,-91.000000,-3.2199999999999998,0.0
7.065987,0.117766,-85.000000,-69.000000,-75.000000,-72.000000,-92.000000,-93.000000,-3.2199999999999998,0.0
7.257100,0.120952,-90.000000,-69.000000,-75.000000,-72.000000,-94.000000,-80.000000,-3.2199999999999998,0.0
7.468812,0.124480,-86.000000,-69.000000,-74.000000,-72.000000,-95.000000,-95.000000,-3.2199999999999998,0.0
7.698392,0.128307,-95.000000,-69.000000,-74.000000,-72.000000,-97.000000,-97.000000,-3.2199999999999998,0.0
7.950290,0.132505,-88.000000,-69.000000,-74.000000,-73.000000,-86.000000,-81.000000,-3.2199999999999998,0.0
8.188122,0.136469,-86.000000,-69.000000,-72.000000,-74.000000,-85.000000,-81.000000,-3.2199999999999998,0.0
8.396535,0.139942,-86.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
8.605315,0.143422,-85.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
8.848419,0.147474,-91.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
9.087531,0.151459,-89.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
9.337925,0.155632,-90.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
9.500878,0.158348,-89.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
9.725684,0.162095,-93.000000,-69.000000,-71.000000,-74.000000,-97.000000,-81.000000,-3.2199999999999998,0.0
9.947907,0.165798,-86.000000,-69.000000,-71.000000,-74.000000,-85.000000,-81.000000,-3.2199999999999998,0.0
10.159917,0.169332,-86.000000,-69.000000,-70.000000,-74.000000,-97.000000,-96.000000,-3.2199999999999998,0.0
10.383484,0.173058,-86.000000,-69.000000,-71.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
10.604747,0.176746,-95.000000,-69.000000,-71.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
10.809386,0.180156,-85.000000,-69.000000,-70.000000,-74.000000,-87.000000,-82.000000,-3.2199999999999998,0.0
11.003859,0.183398,-85.000000,-69.000000,-71.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
11.211067,0.186851,-85.000000,-69.000000,-71.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
11.420703,0.190345,-92.000000,-70.000000,-72.000000,-74.000000,-88.000000,-81.000000,-3.2199999999999998,0.0
11.630505,0.193842,-91.000000,-69.000000,-72.000000,-74.000000,-90.000000,-80.000000,-3.2199999999999998,0.0
11.836854,0.197281,-94.000000,-69.000000,-72.000000,-74.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
12.066605,0.201110,-97.000000,-69.000000,-72.000000,-74.000000,-87.000000,-96.000000,-3.2199999999999998,0.0
12.291310,0.204855,-92.000000,-70.000000,-72.000000,-75.000000,-97.000000,-80.000000,-3.2199999999999998,0.0
12.511138,0.208519,-87.000000,-71.000000,-75.000000,-74.000000,-95.000000,-79.000000,-3.2199999999999998,0.0
12.739427,0.212324,-91.000000,-70.000000,-73.000000,-74.000000,-89.000000,-79.000000,-3.2199999999999998,0.0
12.940338,0.215672,-95.000000,-69.000000,-72.000000,-75.000000,-87.000000,-81.000000,-3.2199999999999998,0.0
13.133403,0.218890,-97.000000,-70.000000,-72.000000,-75.000000,-88.000000,-81.000000,-3.2199999999999998,0.0
13.347343,0.222456,-86.000000,-69.000000,-72.000000,-75.000000,-87.000000,-80.000000,-3.2199999999999998,0.0
13.568501,0.226142,-85.000000,-69.000000,-71.000000,-74.000000,-89.000000,-88.000000,-3.2199999999999998,0.0
13.790927,0.229849,-86.000000,-69.000000,-70.000000,-75.000000,-96.000000,-88.000000,-3.2199999999999998,0.0
13.987483,0.233125,-83.000000,-69.000000,-70.000000,-75.000000,-95.000000,-87.000000,-3.2199999999999998,0.0
14.229537,0.237159,-83.000000,-69.000000,-70.000000,-74.000000,-95.000000,-88.000000,-3.2199999999999998,0.0
14.450851,0.240848,-82.000000,-69.000000,-70.000000,-75.000000,-94.000000,-87.000000,-3.2199999999999998,0.0
14.639543,0.243992,-84.000000,-69.000000,-70.000000,-75.000000,-93.000000,-86.000000,-3.2199999999999998,0.0
14.879718,0.247995,-83.000000,-69.000000,-70.000000,-74.000000,-90.000000,-88.000000,-3.2199999999999998,0.0
15.037539,0.250626,-82.000000,-69.000000,-70.000000,-75.000000,-90.000000,-88.000000,-3.2199999999999998,0.0
15.283047,0.254717,-83.000000,-69.000000,-71.000000,-74.000000,-91.000000,-85.000000,-3.2199999999999998,0.0
15.523791,0.258730,-83.000000,-69.000000,-70.000000,-75.000000,-93.000000,-86.000000,-3.2199999999999998,0.0
15.729172,0.262153,-85.000000,-69.000000,-70.000000,-75.000000,-92.000000,-88.000000,-3.2199999999999998,0.0
15.951811,0.265864,-83.000000,-69.000000,-70.000000,-76.000000,-94.000000,-89.000000,-3.2199999999999998,0.0
16.174451,0.269574,-83.000000,-69.000000,-70.000000,-75.000000,-94.000000,-86.000000,-3.2199999999999998,0.0
16.415436,0.273591,-85.000000,-69.000000,-71.000000,-75.000000,-95.000000,-86.000000,-3.2199999999999998,0.0
16.663338,0.277722,-84.000000,-69.000000,-71.000000,-75.000000,-93.000000,-87.000000,-3.2199999999999998,0.0
16.831079,0.280518,-84.000000,-69.000000,-70.000000,-75.000000,-90.000000,-85.000000,-3.2199999999999998,0.0
17.007675,0.283461,-85.000000,-69.000000,-70.000000,-75.000000,-92.000000,-84.000000,-3.2199999999999998,0.0
17.200603,0.286677,-85.000000,-69.000000,-70.000000,-74.000000,-91.000000,-83.000000,-3.2199999999999998,0.0
17.414276,0.290238,-84.000000,-69.000000,-71.000000,-74.000000,-92.000000,-85.000000,-3.2199999999999998,0.0
17.617314,0.293622,-83.000000,-70.000000,-70.000000,-74.000000,-95.000000,-87.000000,-3.2199999999999998,0.0
17.855946,0.297599,-83.000000,-69.000000,-71.000000,-74.000000,-92.000000,-87.000000,-3.2199999999999998,0.0
18.082447,0.301374,-82.000000,-69.000000,-71.000000,-74.000000,-94.000000,-86.000000,-3.2199999999999998,0.0
18.258621,0.304310,-82.000000,-69.000000,-70.000000,-74.000000,-92.000000,-87.000000,-3.2199999999999998,0.0
18.482633,0.308044,-83.000000,-69.000000,-71.000000,-75.000000,-94.000000,-88.000000,-3.2199999999999998,0.0
18.656413,0.310940,-83.000000,-69.000000,-70.000000,-74.000000,-93.000000,-87.000000,-3.2199999999999998,0.0
18.850818,0.314180,-83.000000,-69.000000,-71.000000,-75.000000,-92.000000,-86.000000,-3.2199999999999998,0.0
19.070539,0.317842,-83.000000,-69.000000,-71.000000,-74.000000,-92.000000,-86.000000,-3.2199999999999998,0.0
19.249295,0.320822,-83.000000,-69.000000,-71.000000,-74.000000,-90.000000,-86.000000,-3.2199999999999998,0.0
19.458582,0.324310,-83.000000,-69.000000,-71.000000,-74.000000,-90.000000,-87.000000,-3.2199999999999998,0.0
19.697719,0.328295,-83.000000,-69.000000,-70.000000,-74.000000,-92.000000,-88.000000,-3.2199999999999998,0.0
19.923363,0.332056,-83.000000,-69.000000,-71.000000,-74.000000,-90.000000,-85.000000,-3.2199999999999998,0.0
20.113166,0.335219,-83.000000,-69.000000,-72.000000,-74.000000,-90.000000,-86.000000,-3.2199999999999998,0.0
20.305858,0.338431,-83.000000,-69.000000,-71.000000,-74.000000,-91.000000,-86.000000,-3.2199999999999998,0.0
20.514041,0.341901,-83.000000,-69.000000,-71.000000,-75.000000,-90.000000,-86.000000,-3.2199999999999998,0.0
20.689430,0.344824,-83.000000,-69.000000,-71.000000,-75.000000,-90.000000,-86.000000,-3.2199999999999998,0.0
20.899546,0.348326,-83.000000,-69.000000,-71.000000,-74.000000,-91.000000,-87.000000,-3.2199999999999998,0.0
21.106699,0.351778,-83.000000,-69.000000,-71.000000,-74.000000,-92.000000,-81.000000,-3.2199999999999998,0.0
21.347618,0.355794,-83.000000,-69.000000,-71.000000,-74.000000,-93.000000,-93.000000,-3.2199999999999998,0.0
21.558186,0.359303,-86.000000,-69.000000,-72.000000,-74.000000,-94.000000,-95.000000,-3.2199999999999998,0.0
21.778247,0.362971,-85.000000,-69.000000,-71.000000,-74.000000,-92.000000,-90.000000,-3.2199999999999998,0.0
21.982858,0.366381,-82.000000,-69.000000,-71.000000,-75.000000,-90.000000,-90.000000,-3.2199999999999998,0.0
22.196119,0.369935,-83.000000,-69.000000,-71.000000,-74.000000,-93.000000,-93.000000,-3.2199999999999998,0.0
22.435189,0.373920,-84.000000,-69.000000,-70.000000,-74.000000,-89.000000,-91.000000,-3.2199999999999998,0.0
22.642282,0.377371,-83.000000,-69.000000,-70.000000,-75.000000,-90.000000,-88.000000,-3.2199999999999998,0.0
22.884488,0.381408,-83.000000,-69.000000,-71.000000,-75.000000,-94.000000,-81.000000,-3.2199999999999998,0.0
23.108363,0.385139,-84.000000,-69.000000,-70.000000,-74.000000,-91.000000,-88.000000,-3.2199999999999998,0.0
23.282609,0.388043,-83.000000,-69.000000,-70.000000,-74.000000,-93.000000,-81.000000,-3.2199999999999998,0.0
23.445643,0.390761,-83.000000,-69.000000,-71.000000,-74.000000,-93.000000,-81.000000,-3.2199999999999998,0.0
23.602719,0.393379,-83.000000,-69.000000,-71.000000,-75.000000,-94.000000,-81.000000,-3.2199999999999998,0.0
23.780567,0.396343,-84.000000,-69.000000,-71.000000,-75.000000,-92.000000,-90.000000,-3.2199999999999998,0.0
23.966580,0.399443,-83.000000,-69.000000,-71.000000,-74.000000,-93.000000,-88.000000,-3.2199999999999998,0.0
24.212877,0.403548,-83.000000,-69.000000,-71.000000,-74.000000,-94.000000,-90.000000,-3.2199999999999998,0.0
24.386738,0.406446,-82.000000,-70.000000,-70.000000,-75.000000,-93.000000,-87.000000,-3.2199999999999998,0.0
24.565449,0.409424,-83.000000,-69.000000,-71.000000,-75.000000,-94.000000,-90.000000,-3.2199999999999998,0.0
24.808737,0.413479,-83.000000,-69.000000,-71.000000,-75.000000,-93.000000,-90.000000,-3.2199999999999998,0.0
25.013680,0.416895,-83.000000,-69.000000,-71.000000,-75.000000,-92.000000,-88.000000,-3.2199999999999998,0.0
25.174719,0.419579,-82.000000,-69.000000,-70.000000,-75.000000,-91.000000,-90.000000,-3.2199999999999998,0.0
25.349141,0.422486,-82.000000,-69.000000,-70.000000,-75.000000,-92.000000,-90.000000,-3.2199999999999998,0.0
25.526798,0.425447,-83.000000,-69.000000,-71.000000,-74.000000,-92.000000,-90.000000,-3.2199999999999998,0.0
25.752030,0.429201,-82.000000,-69.000000,-70.000000,-75.000000,-92.000000,-87.000000,-3.2199999999999998,0.0
25.973678,0.432895,-82.000000,-69.000000,-70.000000,-75.000000,-93.000000,-92.000000,-3.2199999999999998,0.0
26.165455,0.436091,-84.000000,-69.000000,-71.000000,-74.000000,-92.000000,-91.000000,-3.2199999999999998,0.0
26.337984,0.438966,-83.000000,-70.000000,-71.000000,-74.000000,-92.000000,-90.000000,-3.2199999999999998,0.0
26.517578,0.441960,-83.000000,-69.000000,-70.000000,-75.000000,-90.000000,-86.000000,-3.2199999999999998,0.0
26.758354,0.445973,-83.000000,-69.000000,-70.000000,-74.000000,-90.000000,-87.000000,-3.2199999999999998,0.0
26.949672,0.449161,-83.000000,-69.000000,-71.000000,-75.000000,-93.000000,-87.000000,-3.2199999999999998,0.0
27.153205,0.452553,-83.000000,-70.000000,-70.000000,-75.000000,-94.000000,-86.000000,-3.2199999999999998,0.0
27.351968,0.455866,-83.000000,-69.000000,-70.000000,-75.000000,-91.000000,-87.000000,-3.2199999999999998,0.0
27.574129,0.459569,-83.000000,-69.000000,-70.000000,-75.000000,-91.000000,-88.000000,-3.2199999999999998,0.0
27.762517,0.462709,-83.000000,-69.000000,-70.000000,-75.000000,-90.000000,-90.000000,-3.2199999999999998,0.0
27.975175,0.466253,-88.000000,-70.000000,-70.000000,-75.000000,-90.000000,-89.000000,-3.2199999999999998,0.0
28.168525,0.469475,-86.000000,-69.000000,-70.000000,-74.000000,-90.000000,-92.000000,-3.2199999999999998,0.0
28.326385,0.472106,-90.000000,-68.000000,-70.000000,-75.000000,-89.000000,-88.000000,-3.2199999999999998,0.0
28.552518,0.475875,-88.000000,-69.000000,-68.000000,-75.000000,-90.000000,-87.000000,-3.2199999999999998,0.0
28.761721,0.479362,-88.000000,-68.000000,-69.000000,-75.000000,-90.000000,-86.000000,-3.2199999999999998,0.0
29.003211,0.483387,-86.000000,-69.000000,-68.000000,-76.000000,-91.000000,-88.000000,-3.2199999999999998,0.0
29.175874,0.486265,-86.000000,-69.000000,-68.000000,-76.000000,-93.000000,-83.000000,-3.2199999999999998,0.0
29.399526,0.489992,-88.000000,-69.000000,-68.000000,-78.000000,-91.000000,-90.000000,-3.2199999999999998,0.0
29.569691,0.492828,-81.000000,-71.000000,-69.000000,-80.000000,-92.000000,-84.000000,-3.2199999999999998,0.0
29.745201,0.495753,-81.000000,-71.000000,-68.000000,-83.000000,-93.000000,-91.000000,-3.2199999999999998,0.0
29.928791,0.498813,-85.000000,-68.000000,-68.000000,-86.000000,-87.000000,-83.000000,-3.2199999999999998,0.0
30.166855,0.502781,-81.000000,-67.000000,-66.000000,-90.000000,-90.000000,-80.000000,-3.2199999999999998,0.0
30.321280,0.505355,-79.000000,-68.000000,-65.000000,-90.000000,-90.000000,-79.000000,-3.2199999999999998,0.0
30.506677,0.508445,-80.000000,-69.000000,-68.000000,-80.000000,-95.000000,-86.000000,-3.2199999999999998,0.0
30.695588,0.511593,-82.000000,-69.000000,-69.000000,-74.000000,-95.000000,-81.000000,-3.2199999999999998,0.0
30.865297,0.514422,-81.000000,-69.000000,-69.000000,-75.000000,-92.000000,-80.000000,-3.2199999999999998,0.0
31.050289,0.517505,-83.000000,-69.000000,-68.000000,-77.000000,-92.000000,-80.000000,-3.2199999999999998,0.0
31.294037,0.521567,-79.000000,-70.000000,-71.000000,-74.000000,-95.000000,-84.000000,-3.2199999999999998,0.0
31.464274,0.524405,-76.000000,-74.000000,-74.000000,-77.000000,-87.000000,-82.000000,-3.2199999999999998,0.0
31.639607,0.527327,-74.000000,-71.000000,-71.000000,-90.000000,-86.000000,-82.000000,-3.2199999999999998,0.0
31.850230,0.530837,-74.000000,-68.000000,-70.000000,-81.000000,-97.000000,-80.000000,-3.2199999999999998,0.0
32.095671,0.534928,-78.000000,-71.000000,-68.000000,-77.000000,-84.000000,-86.000000,-3.2199999999999998,0.0
32.330355,0.538839,-80.000000,-77.000000,-70.000000,-90.000000,-91.000000,-79.000000,-3.2199999999999998,0.0
32.537263,0.542288,-84.000000,-73.000000,-70.000000,-80.000000,-96.000000,-78.000000,-3.2199999999999998,0.0
32.719157,0.545319,-78.000000,-71.000000,-70.000000,-86.000000,-85.000000,-79.000000,-3.2199999999999998,0.0
32.911178,0.548520,-76.000000,-69.000000,-71.000000,-90.000000,-86.000000,-83.000000,-3.2199999999999998,0.0
33.097479,0.551625,-85.000000,-69.000000,-71.000000,-77.000000,-88.000000,-81.000000,-3.2199999999999998,0.9144000000000001
33.272918,0.554549,-73.000000,-67.000000,-70.000000,-74.000000,-82.000000,-91.000000,-3.2199999999999998,0.9144000000000001
33.455936,0.557599,-83.000000,-67.000000,-71.000000,-74.000000,-84.000000,-81.000000,-3.2199999999999998,0.9144000000000001
33.650246,0.560837,-84.000000,-66.000000,-73.000000,-76.000000,-82.000000,-79.000000,-3.2199999999999998,0.9144000000000001
33.852851,0.564214,-87.000000,-65.000000,-83.000000,-76.000000,-85.000000,-80.000000,-3.2199999999999998,0.9144000000000001
34.078459,0.567974,-86.000000,-65.000000,-82.000000,-77.000000,-86.000000,-80.000000,-3.2199999999999998,0.9144000000000001
34.260321,0.571005,-86.000000,-65.000000,-86.000000,-79.000000,-85.000000,-81.000000,-3.2199999999999998,0.9144000000000001
34.437006,0.573950,-82.000000,-66.000000,-81.000000,-76.000000,-87.000000,-79.000000,-3.2199999999999998,0.9144000000000001
34.650724,0.577512,-79.000000,-67.000000,-79.000000,-74.000000,-92.000000,-79.000000,-3.2199999999999998,0.9144000000000001
34.853301,0.580888,-81.000000,-67.000000,-89.000000,-75.000000,-87.000000,-79.000000,-3.2199999999999998,0.9144000000000001
35.034853,0.583914,-82.000000,-66.000000,-83.000000,-74.000000,-86.000000,-79.000000,-3.2199999999999998,0.9144000000000001
35.260498,0.587675,-80.000000,-66.000000,-78.000000,-74.000000,-87.000000,-79.000000,-3.2199999999999998,0.9144000000000001
35.485166,0.591419,-79.000000,-66.000000,-76.000000,-75.000000,-85.000000,-78.000000,-3.2199999999999998,0.9144000000000001
35.668106,0.594468,-79.000000,-66.000000,-77.000000,-75.000000,-86.000000,-78.000000,-3.2199999999999998,0.9144000000000001
35.841011,0.597350,-79.000000,-66.000000,-79.000000,-75.000000,-85.000000,-77.000000,-3.2199999999999998,0.9144000000000001
36.048595,0.600810,-79.000000,-66.000000,-79.000000,-75.000000,-85.000000,-78.000000,-3.2199999999999998,0.9144000000000001
36.244777,0.604080,-79.000000,-66.000000,-79.000000,-75.000000,-85.000000,-78.000000,-3.2199999999999998,0.9144000000000001
36.451972,0.607533,-79.000000,-66.000000,-83.000000,-75.000000,-84.000000,-78.000000,-3.2199999999999998,0.9144000000000001
