,,-1.220000,-1.520000,,,-1.220000,0.000000,0.183704,0.003062,-59.000000,-62.000000,-62.000000,-65.000000,-56.000000,-61.000000,
0.634132,0.010569,-59.000000,-62.000000,-62.000000,-75.000000,-56.000000,-60.000000,
0.832809,0.013880,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
0.985250,0.016421,-59.000000,-61.000000,-62.000000,-74.000000,-57.000000,-61.000000,
1.159517,0.019325,-59.000000,-61.000000,-62.000000,-74.000000,-56.000000,-61.000000,
1.401483,0.023358,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
1.630447,0.027174,-59.000000,-62.000000,-61.000000,-75.000000,-57.000000,-61.000000,
1.833767,0.030563,-59.000000,-62.000000,-62.000000,-74.000000,-57.000000,-60.000000,
2.014914,0.033582,-59.000000,-62.000000,-62.000000,-74.000000,-56.000000,-60.000000,
2.235931,0.037266,-59.000000,-61.000000,-62.000000,-74.000000,-56.000000,-60.000000,
2.409487,0.040158,-59.000000,-62.000000,-62.000000,-74.000000,-57.000000,-60.000000,
2.679936,0.044666,-59.000000,-62.000000,-62.000000,-74.000000,-57.000000,-61.000000,
2.890093,0.048168,-59.000000,-62.000000,-61.000000,-74.000000,-57.000000,-61.000000,
3.048656,0.050811,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
3.308381,0.055140,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
3.480400,0.058007,-59.000000,-61.000000,-61.000000,-75.000000,-57.000000,-61.000000,
3.673379,0.061223,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
3.870312,0.064505,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
4.024415,0.067074,-59.000000,-61.000000,-61.000000,-74.000000,-56.000000,-60.000000,
4.168905,0.069482,-59.000000,-62.000000,-62.000000,-74.000000,-56.000000,-60.000000,
4.344432,0.072407,-59.000000,-62.000000,-62.000000,-74.000000,-56.000000,-61.000000,
4.537891,0.075632,-59.000000,-61.000000,-61.000000,-75.000000,-57.000000,-60.000000,
4.762056,0.079368,-59.000000,-62.000000,-61.000000,-74.000000,-57.000000,-61.000000,
4.953305,0.082555,-59.000000,-62.000000,-62.000000,-75.000000,-56.000000,-60.000000,
5.128425,0.085474,-59.000000,-62.000000,-62.000000,-74.000000,-56.000000,-60.000000,
5.305878,0.088431,-59.000000,-62.000000,-62.000000,-74.000000,-56.000000,-61.000000,
5.528206,0.092137,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-61.000000,
5.691620,0.094860,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
5.911791,0.098530,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
6.058487,0.100975,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
6.234154,0.103903,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
6.427365,0.107123,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
6.651148,0.110852,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
6.828152,0.113803,-59.000000,-62.000000,-61.000000,-75.000000,-57.000000,-61.000000,
7.019168,0.116986,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
7.210480,0.120175,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
7.402514,0.123375,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-60.000000,
7.578714,0.126312,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
7.754507,0.129242,-59.000000,-62.000000,-62.000000,-74.000000,-56.000000,-61.000000,
7.979149,0.132986,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
8.153869,0.135898,-59.000000,-62.000000,-61.000000,-74.000000,-56.000000,-61.000000,
8.319347,0.138656,-59.000000,-61.000000,-61.000000,-75.000000,-56.000000,-60.000000,
8.511327,0.141855,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
8.670341,0.144506,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
8.871480,0.147858,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
9.046673,0.150778,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
9.195948,0.153266,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
9.391323,0.156522,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-60.000000,
9.645041,0.160751,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
9.947244,0.165787,-59.000000,-62.000000,-61.000000,-75.000000,-56.000000,-61.000000,
