Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1.000000e-01,1,2,5000,residual,6.521655e+00,5.924094e+00,-9.784873e-01,1.410673e+00,8.524270e+00,5.653496e+00,-4.358426e-01,1.752032e+00
1.000000e-01,1,2,10000,multinomial,6.114301e+00,5.690146e+00,-1.047834e+00,1.428049e+00,8.505922e+00,5.537387e+00,-5.489233e-01,1.773977e+00
1.000000e-01,1,2,10000,systematic,4.081635e+01,4.134794e+01,-1.501816e+00,1.542102e+00,4.187077e+01,4.051119e+01,-1.285458e+00,1.836113e+00
1.000000e-01,1,2,10000,stratified,6.182448e+00,5.402338e+00,-8.976953e-01,1.467475e+00,8.275888e+00,5.058857e+00,-3.496404e-01,1.822851e+00
1.000000e-01,1,2,10000,residual,5.980526e+00,4.928882e+00,-9.514847e-01,1.491625e+00,8.157697e+00,4.788941e+00,-4.940612e-01,1.839024e+00
2.000000e-01,1,1.000000e-01,250,multinomial,1.200225e+01,4.024588e+00,-1.576834e+00,1.364020e-01,1.200387e+01,4.022694e+00,-1.576714e+00,1.362599e-01
2.000000e-01,1,1.000000e-01,250,systematic,6.658153e+00,1.539495e+00,-2.275714e+00,2.853251e-01,6.661189e+00,1.541436e+00,-2.276057e+00,2.861839e-01
2.000000e-01,1,1.000000e-01,250,stratified,7.316518e+00,3.395856e+00,4.993052e-01,7.556985e-01,7.323977e+00,3.395369e+00,5.025589e-01,7.594138e-01
2.000000e-01,1,1.000000e-01,250,residual,7.245364e+00,2.249977e+00,-1.380945e+00,2.205748e-01,7.249747e+00,2.249907e+00,-1.381881e+00,2.225953e-01
2.000000e-01,1,1.000000e-01,500,multinomial,6.163966e+00,1.952825e+00,-6.823781e-01,3.404436e-01,6.163793e+00,1.956840e+00,-6.833871e-01,3.389933e-01
2.000000e-01,1,1.000000e-01,500,systematic,9.278528e+00,1.577777e+00,-1.040908e+00,2.844073e+00,9.283692e+00,1.578568e+00,-1.052566e+00,2.839823e+00
2.000000e-01,1,1.000000e-01,500,stratified,9.725266e+00,3.746701e+00,1.934633e-01,5.032831e-01,9.732400e+00,3.738369e+00,1.960190e-01,5.009519e-01
2.000000e-01,1,1.000000e-01,500,residual,7.571691e+00,1.528348e+00,-1.530802e+00,2.292401e+00,7.584215e+00,1.532533e+00,-1.489268e+00,2.323764e+00
2.000000e-01,1,1.000000e-01,1000,multinomial,8.923067e+00,1.820543e+00,-1.004348e+00,2.596613e+00,8.927715e+00,1.805377e+00,-1.010399e+00,2.596234e+00
2.000000e-01,1,1.000000e-01,1000,systematic,6.129144e+00,1.707286e+00,-1.292078e+00,3.032546e-01,6.145754e+00,1.700515e+00,-1.289774e+00,3.156083e-01
2.000000e-01,1,1.000000e-01,1000,stratified,1.677654e+01,2.562364e+00,2.560555e+00,1.792845e-01,1.678045e+01,2.546830e+00,2.561439e+00,1.745277e-01
2.000000e-01,1,1.000000e-01,1000,residual,6.140121e+00,1.984677e+00,-1.517117e+00,4.805320e-01,6.154036e+00,1.975331e+00,-1.514382e+00,4.856451e-01
2.000000e-01,1,1.000000e-01,5000,multinomial,1.049890e+01,1.669456e+00,2.563851e+00,8.276749e-01,1.050715e+01,1.652327e+00,2.563329e+00,8.285836e-01
2.000000e-01,1,1.000000e-01,5000,systematic,6.427921e+00,1.825867e+00,-1.494643e+00,5.086036e-01,6.439625e+00,1.816612e+00,-1.491154e+00,5.153406e-01
2.000000e-01,1,1.000000e-01,5000,stratified,1.193496e+01,3.209929e+00,1.866350e+00,2.094555e+00,1.193763e+01,3.201760e+00,1.871107e+00,2.090190e+00
2.000000e-01,1,1.000000e-01,5000,residual,1.004120e+01,2.838455e+00,-4.584215e-01,2.927176e+00,1.005483e+01,2.822355e+00,-4.168202e-01,2.935475e+00
2.000000e-01,1,1.000000e-01,10000,multinomial,7.680734e+00,1.621168e+00,-1.672190e+00,1.724832e+00,7.687903e+00,1.618200e+00,-1.672006e+00,1.724297e+00
2.000000e-01,1,1.000000e-01,10000,systematic,9.863075e+00,2.689628e+00,-6.286509e-01,1.437664e-01,9.876302e+00,2.669980e+00,-6.274298e-01,1.433591e-01
2.000000e-01,1,1.000000e-01,10000,stratified,7.892415e+00,1.515691e+00,1.059114e-01,2.840355e+00,7.900135e+00,1.501929e+00,6.264031e-02,2.841268e+00
2.000000e-01,1,1.000000e-01,10000,residual,1.464447e+01,2.685898e+00,2.811358e+00,1.916003e-01,1.465459e+01,2.652240e+00,2.814863e+00,1.359119e-01
2.000000e-01,1,2.000000e-01,250,multinomial,7.132477e+00,2.729284e+00,-1.961418e+00,2.957391e-01,7.141168e+00,2.728463e+00,-1.964398e+00,2.986907e-01
2.000000e-01,1,2.000000e-01,250,systematic,8.962674e+00,2.519844e+00,-2.227296e+00,2.693950e-01,8.972473e+00,2.520144e+00,-2.228567e+00,2.717718e-01
2.000000e-01,1,2.000000e-01,250,stratified,1.583213e+01,5.465448e+00,-1.916083e+00,1.342587e-01,1.583646e+01,5.459144e+00,-1.914347e+00,1.662356e-01
2.000000e-01,1,2.000000e-01,250,residual,1.119096e+01,3.902559e+00,-2.562316e-01,2.481003e+00,1.120174e+01,3.895754e+00,-2.505575e-01,2.480320e+00
2.000000e-01,1,2.000000e-01,500,multinomial,2.250775e+01,1.079910e+01,-1.644986e-01,3.268131e-01,2.250628e+01,1.080123e+01,-1.671794e-01,3.328207e-01
2.000000e-01,1,2.000000e-01,500,systematic,8.675695e+00,3.853938e+00,1.500476e+00,1.561862e+00,8.694533e+00,3.843954e+00,1.615899e+00,1.441920e+00
2.000000e-01,1,2.000000e-01,500,stratified,1.209514e+01,3.959528e+00,4.938008e-01,7.242977e-01,1.210381e+01,3.950176e+00,5.016419e-01,7.315360e-01
2.000000e-01,1,2.000000e-01,500,residual,1.991145e+01,5.210748e+00,2.069889e+00,3.595485e-01,1.991106e+01,5.208180e+00,2.068852e+00,3.606333e-01
2.000000e-01,1,2.000000e-01,1000,multinomial,6.041078e+00,2.251364e+00,-1.796256e+00,4.831827e-01,6.080234e+00,2.251913e+00,-1.786199e+00,5.062574e-01
2.000000e-01,1,2.000000e-01,1000,systematic,5.727477e+00,1.843419e+00,-5.081244e-01,6.280556e-01,5.754098e+00,1.861266e+00,-4.982034e-01,6.583203e-01
2.000000e-01,1,2.000000e-01,1000,stratified,1.928260e+01,4.528676e+00,-5.642384e-01,1.165051e-01,1.928885e+01,4.515012e+00,-5.649652e-01,1.225721e-01
2.000000e-01,1,2.000000e-01,1000,residual,8.048534e+00,2.874614e+00,-1.800354e+00,5.328408e-01,8.075279e+00,2.853891e+00,-1.804001e+00,5.344146e-01
2.000000e-01,1,2.000000e-01,5000,multinomial,6.089611e+00,3.267547e+00,-1.018095e+00,7.832249e-01,6.139966e+00,3.256246e+00,-1.018688e+00,7.980814e-01
2.000000e-01,1,2.000000e-01,5000,systematic,1.202395e+01,3.122155e+00,3.741254e-01,5.487368e-01,1.204628e+01,3.076387e+00,3.769100e-01,5.470460e-01
2.000000e-01,1,2.000000e-01,5000,stratified,8.253235e+00,3.244357e+00,-2.663746e-01,2.421403e+00,8.284404e+00,3.237021e+00,-1.358082e-01,2.397280e+00
2.000000e-01,1,2.000000e-01,5000,residual,8.706066e+00,4.468606e+00,-1.931585e-01,5.560006e-01,8.767689e+00,4.405871e+00,-1.802163e-01,6.164540e-01
2.000000e-01,1,2.000000e-01,10000,multinomial,2.819518e+01,8.340729e+00,1.588438e+00,2.972868e-01,2.820126e+01,8.313170e+00,1.591662e+00,2.778513e-01
2.000000e-01,1,2.000000e-01,10000,systematic,1.497188e+01,8.759339e+00,1.389885e+00,1.470997e+00,1.501125e+01,8.718992e+00,1.315075e+00,1.521056e+00
2.000000e-01,1,2.000000e-01,10000,stratified,9.911875e+00,4.027996e+00,4.450841e-01,7.951407e-01,9.951308e+00,3.983552e+00,4.841569e-01,8.175952e-01
2.000000e-01,1,2.000000e-01,10000,residual,8.363292e+00,4.047832e+00,3.330945e-01,8.747963e-01,8.400882e+00,4.026896e+00,3.479554e-01,8.926619e-01
2.000000e-01,1,5.000000e-01,250,multinomial,9.076477e+00,4.549115e+00,-6.371466e-01,1.038727e+00,9.161703e+00,4.497861e+00,-6.253850e-01,1.058933e+00
2.000000e-01,1,5.000000e-01,250,systematic,8.684587e+00,4.809289e+00,-9.756733e-01,1.027237e+00,8.807033e+00,4.752493e+00,-9.510396e-01,1.054520e+00
2.000000e-01,1,5.000000e-01,250,stratified,7.036729e+00,3.854258e+00,8.117546e-02,1.186084e+00,7.159134e+00,3.794573e+00,1.230581e-01,1.258374e+00
2.000000e-01,1,5.000000e-01,250,residual,7.343890e+00,3.300041e+00,3.289882e-01,1.939701e+00,7.433104e+00,3.256579e+00,4.215355e-01,1.945499e+00
2.000000e-01,1,5.000000e-01,500,multinomial,7.866456e+00,4.841204e+00,-5.058580e-02,1.192386e+00,8.083850e+00,4.741776e+00,2.897368e-02,1.331786e+00
2.000000e-01,1,5.000000e-01,500,systematic,1.813022e+01,9.632137e+00,2.371987e-01,9.751363e-01,1.818313e+01,9.587295e+00,2.731740e-01,9.743887e-01
2.000000e-01,1,5.000000e-01,500,stratified,1.055646e+01,4.933595e+00,-1.282456e+00,1.621667e+00,1.066529e+01,4.843541e+00,-1.250003e+00,1.674140e+00
2.000000e-01,1,5.000000e-01,500,residual,9.041908e+00,4.619558e+00,-2.569685e-01,1.645213e+00,9.215033e+00,4.532869e+00,-1.803626e-01,1.680655e+00
2.000000e-01,1,5.000000e-01,1000,multinomial,7.195135e+00,4.876834e+00,-5.076406e-01,9.751636e-01,7.514898e+00,4.744017e+00,-4.406879e-01,1.036975e+00
2.000000e-01,1,5.000000e-01,1000,systematic,6.030885e+00,3.281182e+00,-5.658369e-01,1.594131e+00,6.355215e+00,3.212049e+00,-3.662194e-01,1.713579e+00
2.000000e-01,1,5.000000e-01,1000,stratified,3.913598e+01,2.014106e+01,-7.922671e-01,6.251828e-01,3.917906e+01,2.006949e+01,-8.107945e-01,7.910512e-01
2.000000e-01,1,5.000000e-01,1000,residual,8.624479e+00,4.049031e+00,-1.160376e+00,1.012980e+00,8.785152e+00,3.961712e+00,-1.133631e+00,1.049558e+00
2.000000e-01,1,5.000000e-01,5000,multinomial,9.082864e+00,4.975738e+00,-4.148792e-01,1.758681e+00,9.466358e+00,4.728397e+00,-3.586714e-01,1.808640e+00
2.000000e-01,1,5.000000e-01,5000,systematic,2.264399e+01,1.124032e+01,1.473921e+00,1.206468e+00,2.278081e+01,1.105631e+01,1.473725e+00,1.285397e+00
2.000000e-01,1,5.000000e-01,5000,stratified,7.724795e+00,4.966052e+00,-3.021028e-01,9.999726e-01,8.032424e+00,4.850609e+00,-2.983169e-01,1.184683e+00
