Gaussian stddev, weight by dist, Particle scatter factor, numParticles, resampling method, avgDist, stddevDist, avgAng, stddevAng, avgDistMax, stddevDistMax, avgAngMax, stddevAngMax
1.000000e-01,1,1.000000e-01,1000,stratified,6.202984e+00,2.250359e+00,5.803620e-02,4.761934e-01,6.217104e+00,2.250037e+00,6.829366e-02,4.886525e-01
1.000000e-01,1,1.000000e-01,1000,residual,8.432983e+00,2.527770e+00,1.037468e+00,8.783431e-01,8.441358e+00,2.521879e+00,1.038855e+00,8.745289e-01
1.000000e-01,1,1.000000e-01,5000,multinomial,5.969348e+00,2.416953e+00,5.400237e-01,2.091608e+00,6.033281e+00,2.383116e+00,5.280654e-01,2.100606e+00
1.000000e-01,1,1.000000e-01,5000,systematic,6.123761e+00,3.861819e+00,-2.038326e+00,5.744802e-01,6.118115e+00,3.871364e+00,-2.038015e+00,5.765768e-01
1.000000e-01,1,1.000000e-01,5000,stratified,7.622924e+00,2.015864e+00,1.134445e+00,1.550772e+00,7.630191e+00,2.009600e+00,1.122784e+00,1.556185e+00
1.000000e-01,1,1.000000e-01,5000,residual,8.107741e+00,1.997094e+00,1.371753e+00,1.618192e+00,8.124657e+00,1.990825e+00,1.427426e+00,1.576321e+00
1.000000e-01,1,1.000000e-01,10000,multinomial,1.600307e+01,6.144212e+00,-2.579228e-01,3.147242e-01,1.602866e+01,6.102127e+00,-2.453538e-01,3.275395e-01
1.000000e-01,1,1.000000e-01,10000,systematic,8.692755e+00,2.637256e+00,1.085198e+00,2.368843e+00,8.695787e+00,2.628837e+00,1.075250e+00,2.371677e+00
1.000000e-01,1,1.000000e-01,10000,stratified,9.251038e+00,2.896359e+00,-1.076721e+00,2.559138e+00,9.277985e+00,2.853178e+00,-1.002233e+00,2.591695e+00
1.000000e-01,1,1.000000e-01,10000,residual,8.538556e+00,3.744334e+00,-1.801301e+00,3.613175e-01,8.565607e+00,3.721366e+00,-1.791244e+00,4.125457e-01
1.000000e-01,1,2.000000e-01,250,multinomial,5.963714e+00,2.704005e+00,-1.632989e-01,1.668047e+00,6.002909e+00,2.708600e+00,-8.077034e-02,1.680310e+00
1.000000e-01,1,2.000000e-01,250,systematic,8.664204e+00,2.869879e+00,1.045027e+00,1.790283e+00,8.689042e+00,2.862178e+00,1.038158e+00,1.808400e+00
1.000000e-01,1,2.000000e-01,250,stratified,1.395092e+01,1.152219e+01,-7.392584e-01,2.159021e+00,1.398042e+01,1.149824e+01,-7.499472e-01,2.168355e+00
1.000000e-01,1,2.000000e-01,250,residual,6.188000e+00,1.938028e+00,-1.040153e+00,1.538966e+00,6.205864e+00,1.936407e+00,-1.005520e+00,1.560170e+00
1.000000e-01,1,2.000000e-01,500,multinomial,9.067435e+00,4.970877e+00,-7.844898e-01,1.356520e+00,9.080021e+00,4.966267e+00,-6.930153e-01,1.404172e+00
1.000000e-01,1,2.000000e-01,500,systematic,1.141179e+01,5.599812e+00,1.653660e-01,1.701123e+00,1.141577e+01,5.600844e+00,1.678396e-01,1.694647e+00
1.000000e-01,1,2.000000e-01,500,stratified,6.606317e+00,2.209832e+00,-2.729112e-01,1.281278e+00,6.661604e+00,2.210109e+00,-3.132397e-01,1.343290e+00
1.000000e-01,1,2.000000e-01,500,residual,7.214299e+00,2.613210e+00,-1.326406e+00,1.704469e+00,7.243015e+00,2.604806e+00,-1.309787e+00,1.719778e+00
1.000000e-01,1,2.000000e-01,1000,multinomial,1.107719e+01,5.415613e+00,6.608257e-01,1.377733e+00,1.110007e+01,5.396660e+00,6.569680e-01,1.385494e+00
1.000000e-01,1,2.000000e-01,1000,systematic,2.340481e+01,7.442772e+00,2.241451e+00,1.981880e-01,2.340947e+01,7.434717e+00,2.237461e+00,2.056499e-01
1.000000e-01,1,2.000000e-01,1000,stratified,4.366959e+00,1.698052e+00,-1.109479e+00,1.572163e+00,4.389166e+00,1.732102e+00,-1.020470e+00,1.654798e+00
1.000000e-01,1,2.000000e-01,1000,residual,1.230905e+01,6.186466e+00,-1.833664e+00,6.019709e-01,1.233180e+01,6.160388e+00,-1.829477e+00,6.308695e-01
1.000000e-01,1,2.000000e-01,5000,multinomial,1.668348e+01,5.861309e+00,-7.279101e-01,3.160000e-01,1.672033e+01,5.783806e+00,-7.178289e-01,3.293838e-01
1.000000e-01,1,2.000000e-01,5000,systematic,7.233880e+00,3.653339e+00,1.984962e-02,8.810136e-01,7.346214e+00,3.567891e+00,1.124413e-01,8.881823e-01
1.000000e-01,1,2.000000e-01,5000,stratified,7.942542e+00,3.666036e+00,1.151033e+00,2.258301e+00,8.065921e+00,3.636472e+00,1.060868e+00,2.300279e+00
1.000000e-01,1,2.000000e-01,5000,residual,7.097428e+00,2.493384e+00,1.460517e-01,9.885039e-01,7.153641e+00,2.452334e+00,1.635955e-01,9.704739e-01
1.000000e-01,1,2.000000e-01,10000,multinomial,5.993436e+00,2.894047e+00,9.984686e-02,1.505803e+00,6.059828e+00,2.844461e+00,5.221079e-02,1.539122e+00
1.000000e-01,1,2.000000e-01,10000,systematic,1.791971e+01,6.237421e+00,1.604950e+00,6.688943e-01,1.797364e+01,6.120506e+00,1.583340e+00,6.911334e-01
1.000000e-01,1,2.000000e-01,10000,stratified,7.054251e+00,4.281905e+00,2.960129e-02,2.005023e+00,7.122023e+00,4.215791e+00,5.919481e-02,2.031778e+00
1.000000e-01,1,2.000000e-01,10000,residual,7.072555e+00,3.216270e+00,2.651388e-01,1.563897e+00,7.123784e+00,3.199484e+00,3.216652e-01,1.519604e+00
1.000000e-01,1,5.000000e-01,250,multinomial,7.376207e+00,3.613928e+00,-1.129967e-01,2.291414e+00,7.447940e+00,3.617945e+00,-8.267001e-02,2.288006e+00
1.000000e-01,1,5.000000e-01,250,systematic,6.262700e+00,2.769079e+00,-5.041412e-01,1.371225e+00,6.363635e+00,2.779456e+00,-4.269899e-01,1.393894e+00
1.000000e-01,1,5.000000e-01,250,stratified,6.195675e+00,2.730127e+00,-2.927192e-01,1.667621e+00,6.311461e+00,2.694139e+00,-1.825676e-01,1.694390e+00
1.000000e-01,1,5.000000e-01,250,residual,7.683051e+00,3.315399e+00,-5.222860e-01,1.663690e+00,7.746532e+00,3.344935e+00,-4.788066e-01,1.703678e+00
1.000000e-01,1,5.000000e-01,500,multinomial,1.040843e+01,1.012391e+01,1.274563e-01,1.647636e+00,1.056009e+01,1.006215e+01,2.531792e-01,1.653886e+00
1.000000e-01,1,5.000000e-01,500,systematic,7.563001e+00,5.344254e+00,-2.123334e-01,1.429068e+00,7.843330e+00,5.259574e+00,-1.001474e-01,1.500204e+00
1.000000e-01,1,5.000000e-01,500,stratified,7.599738e+00,4.388830e+00,-8.775145e-01,1.480011e+00,7.684770e+00,4.389562e+00,-8.364294e-01,1.577950e+00
1.000000e-01,1,5.000000e-01,500,residual,5.893680e+00,3.019223e+00,-3.320182e-01,1.625533e+00,6.053801e+00,3.060358e+00,-2.186232e-01,1.700230e+00
1.000000e-01,1,5.000000e-01,1000,multinomial,5.728064e+00,2.252870e+00,-5.098501e-01,1.298895e+00,5.953091e+00,2.307356e+00,-4.769141e-01,1.382455e+00
1.000000e-01,1,5.000000e-01,1000,systematic,5.485380e+00,2.564703e+00,-1.688999e-01,1.539941e+00,5.713994e+00,2.551378e+00,-1.906507e-01,1.592839e+00
1.000000e-01,1,5.000000e-01,1000,stratified,6.170554e+00,3.064571e+00,-4.426912e-01,1.328801e+00,6.502533e+00,3.004761e+00,-2.497010e-01,1.485308e+00
1.000000e-01,1,5.000000e-01,1000,residual,6.609382e+00,3.368148e+00,-4.989242e-01,1.626524e+00,6.768292e+00,3.374261e+00,-4.192226e-01,1.684749e+00
1.000000e-01,1,5.000000e-01,5000,multinomial,5.277527e+00,1.987918e+00,-3.867132e-01,1.302895e+00,5.538560e+00,2.140765e+00,-2.947145e-01,1.502762e+00
1.000000e-01,1,5.000000e-01,5000,systematic,6.592324e+00,5.364487e+00,-4.085887e-01,1.354518e+00,6.908248e+00,5.317272e+00,-2.452810e-01,1.465140e+00
1.000000e-01,1,5.000000e-01,5000,stratified,5.475968e+00,2.802959e+00,-3.239097e-01,1.375059e+00,5.837238e+00,2.709692e+00,-2.310263e-01,1.540426e+00
1.000000e-01,1,5.000000e-01,5000,residual,5.373491e+00,2.691113e+00,-3.913188e-01,1.378066e+00,5.774322e+00,2.702194e+00,-2.809388e-01,1.462882e+00
1.000000e-01,1,5.000000e-01,10000,multinomial,5.464522e+00,2.537854e+00,-3.372180e-01,1.390838e+00,5.973797e+00,2.514317e+00,9.459764e-03,1.536783e+00
1.000000e-01,1,5.000000e-01,10000,systematic,5.225447e+00,2.353526e+00,-5.140711e-01,1.372799e+00,5.641479e+00,2.448928e+00,-2.655802e-01,1.539574e+00
1.000000e-01,1,5.000000e-01,10000,stratified,1.536139e+01,1.527772e+01,-3.242688e-01,1.229215e+00,1.550668e+01,1.521213e+01,-1.536942e-01,1.389199e+00
1.000000e-01,1,5.000000e-01,10000,residual,5.473238e+00,2.182249e+00,-3.134453e-01,1.421037e+00,5.883637e+00,2.223431e+00,-1.108619e-01,1.484490e+00
1.000000e-01,1,1,250,multinomial,1.089278e+01,8.100776e+00,-4.840281e-01,2.133008e+00,1.103440e+01,8.056138e+00,-3.985541e-01,2.164520e+00
1.000000e-01,1,1,250,systematic,2.779834e+01,3.205509e+01,-6.050668e-01,1.442834e+00,2.794772e+01,3.196281e+01,-5.528557e-01,1.498680e+00
1.000000e-01,1,1,250,stratified,1.461342e+01,1.429748e+01,2.147482e-01,1.451251e+00,1.479245e+01,1.418240e+01,2.830173e-01,1.449839e+00
1.000000e-01,1,1,250,residual,6.116703e+00,3.439064e+00,-4.580242e-01,1.511327e+00,6.371429e+00,3.426498e+00,-3.673053e-01,1.556044e+00
1.000000e-01,1,1,500,multinomial,5.523969e+00,3.436073e+00,-4.429978e-01,1.566873e+00,5.961712e+00,3.437514e+00,-2.306054e-01,1.660272e+00
1.000000e-01,1,1,500,systematic,5.358573e+00,2.967292e+00,-5.272442e-01,1.680084e+00,5.824787e+00,3.045470e+00,-3.076445e-01,1.762197e+00
1.000000e-01,1,1,500,stratified,5.016541e+00,2.993236e+00,-7.321460e-01,1.578079e+00,5.466127e+00,3.042169e+00,-4.733823e-01,1.705003e+00
1.000000e-01,1,1,500,residual,1.004963e+01,1.070894e+01,-2.939454e-01,1.833024e+00,1.049619e+01,1.052832e+01,-1.083028e-02,1.848938e+00
1.000000e-01,1,1,1000,multinomial,5.005752e+00,2.000032e+00,-5.742540e-01,1.693180e+00,5.563910e+00,2.237752e+00,-1.922042e-01,1.770692e+00
1.000000e-01,1,1,1000,systematic,5.127999e+00,2.223305e+00,-5.846945e-01,1.745509e+00,5.761551e+00,2.462621e+00,-2.087659e-01,1.853508e+00
1.000000e-01,1,1,1000,stratified,5.223798e+00,2.188214e+00,-5.201608e-01,1.518207e+00,5.766722e+00,2.336731e+00,-3.020955e-01,1.658199e+00
1.000000e-01,1,1,1000,residual,5.226818e+00,2.532966e+00,-6.278590e-01,1.649313e+00,5.810686e+00,2.719118e+00,-2.172623e-01,1.711361e+00
1.000000e-01,1,1,5000,multinomial,4.400964e+00,2.048625e+00,-9.261953e-01,1.390654e+00,5.395587e+00,2.201246e+00,-3.442761e-01,1.699641e+00
1.000000e-01,1,1,5000,systematic,4.551792e+00,2.076160e+00,-8.590613e-01,1.418764e+00,5.345179e+00,2.219220e+00,-3.969346e-01,1.661676e+00
1.000000e-01,1,1,5000,stratified,4.537048e+00,2.136986e+00,-9.321468e-01,1.361974e+00,5.546802e+00,2.235382e+00,-3.915491e-01,1.625751e+00
1.000000e-01,1,1,5000,residual,4.567473e+00,2.084670e+00,-8.378522e-01,1.477041e+00,5.488843e+00,2.312552e+00,-2.724934e-01,1.714230e+00
1.000000e-01,1,1,10000,multinomial,4.459988e+00,2.107840e+00,-8.441459e-01,1.413343e+00,5.528086e+00,2.221913e+00,-2.549288e-01,1.656763e+00
1.000000e-01,1,1,10000,systematic,4.520431e+00,2.077785e+00,-8.801531e-01,1.409916e+00,5.574253e+00,2.196474e+00,-2.073313e-01,1.680182e+00
1.000000e-01,1,1,10000,stratified,4.457121e+00,2.053300e+00,-9.185149e-01,1.352971e+00,5.433897e+00,2.172446e+00,-2.986988e-01,1.673917e+00
1.000000e-01,1,1,10000,residual,4.537308e+00,2.109016e+00,-9.014885e-01,1.487092e+00,5.442919e+00,2.242387e+00,-3.609114e-01,1.721211e+00
1.000000e-01,1,2,250,multinomial,6.244294e+00,3.643431e+00,-4.664986e-01,1.706090e+00,6.717317e+00,3.733463e+00,-3.707943e-01,1.767438e+00
1.000000e-01,1,2,250,systematic,6.237486e+00,3.723512e+00,-4.576847e-01,1.609316e+00,6.763874e+00,3.813534e+00,-3.189896e-01,1.686604e+00
1.000000e-01,1,2,250,stratified,6.025295e+00,3.146659e+00,-5.579783e-01,1.702758e+00,6.570078e+00,3.158035e+00,-4.057740e-01,1.779571e+00
1.000000e-01,1,2,250,residual,6.079899e+00,3.313885e+00,-4.349843e-01,1.727748e+00,6.683409e+00,3.340253e+00,-2.642936e-01,1.785873e+00
1.000000e-01,1,2,500,multinomial,5.322626e+00,2.568101e+00,-5.786965e-01,1.625961e+00,6.222585e+00,2.872581e+00,-3.599272e-01,1.717108e+00
1.000000e-01,1,2,500,systematic,5.540779e+00,3.156629e+00,-4.238094e-01,1.688183e+00,6.453559e+00,3.309158e+00,-2.348732e-01,1.790940e+00
1.000000e-01,1,2,500,stratified,5.295890e+00,2.716433e+00,-5.720345e-01,1.720205e+00,6.348458e+00,2.979267e+00,-2.758388e-01,1.838153e+00
1.000000e-01,1,2,500,residual,5.038975e+00,2.264022e+00,-6.065286e-01,1.531342e+00,6.000888e+00,2.661222e+00,-3.646849e-01,1.685236e+00
1.000000e-01,1,2,1000,multinomial,4.642203e+00,2.302294e+00,-5.912045e-01,1.563013e+00,6.095354e+00,2.780768e+00,-2.936768e-01,1.743695e+00
1.000000e-01,1,2,1000,systematic,4.667773e+00,2.354978e+00,-7.566170e-01,1.482746e+00,6.015601e+00,2.811956e+00,-3.951826e-01,1.753004e+00
1.000000e-01,1,2,1000,stratified,4.633715e+00,2.265086e+00,-7.685042e-01,1.465511e+00,6.050357e+00,2.740923e+00,-2.583557e-01,1.713195e+00
1.000000e-01,1,2,1000,residual,4.996880e+00,2.556885e+00,-7.275830e-01,1.589121e+00,6.333569e+00,3.016690e+00,-4.261910e-01,1.765414e+00
1.000000e-01,1,2,5000,multinomial,4.178530e+00,2.012662e+00,-8.967164e-01,1.346183e+00,6.066915e+00,2.851688e+00,-3.210317e-01,1.725112e+00
1.000000e-01,1,2,5000,systematic,4.234950e+00,2.063647e+00,-7.983554e-01,1.450552e+00,6.165292e+00,2.875820e+00,-2.973654e-01,1.752119e+00
1.000000e-01,1,2,5000,stratified,4.214901e+00,1.986810e+00,-8.198746e-01,1.420451e+00,6.152087e+00,2.779028e+00,-2.597099e-01,1.744557e+00
1.000000e-01,1,2,5000,residual,4.172365e+00,1.980681e+00,-8.655162e-01,1.326721e+00,6.055946e+00,2.715419e+00,-3.457506e-01,1.703159e+00
1.000000e-01,1,2,10000,multinomial,4.125560e+00,1.937238e+00,-9.597918e-01,1.298796e+00,6.113498e+00,2.746598e+00,-3.017861e-01,1.709848e+00
1.000000e-01,1,2,10000,systematic,4.022582e+00,1.856008e+00,-1.021077e+00,1.163324e+00,5.981756e+00,2.688266e+00,-2.890486e-01,1.697112e+00
1.000000e-01,1,2,10000,stratified,4.142409e+00,1.998840e+00,-9.421009e-01,1.293282e+00,6.185207e+00,2.770862e+00,-2.884246e-01,1.775516e+00
1.000000e-01,1,2,10000,residual,4.202924e+00,1.982478e+00,-8.755991e-01,1.370249e+00,6.095038e+00,2.732181e+00,-3.588384e-01,1.772799e+00
2.000000e-01,1,1.000000e-01,250,multinomial,5.687933e+00,1.689791e+00,-1.092534e+00,2.239325e-01,5.688629e+00,1.690615e+00,-1.089365e+00,2.338500e-01
2.000000e-01,1,1.000000e-01,250,systematic,7.873748e+00,2.753097e+00,4.086916e-01,2.672063e+00,7.875657e+00,2.765889e+00,3.748337e-01,2.672957e+00
2.000000e-01,1,1.000000e-01,250,stratified,6.236228e+00,3.417569e+00,-1.534646e+00,2.663361e-01,6.236972e+00,3.429627e+00,-1.533068e+00,2.914307e-01
2.000000e-01,1,1.000000e-01,250,residual,7.655207e+00,3.561391e+00,-2.354490e+00,7.852765e-01,7.659945e+00,3.557603e+00,-2.365903e+00,7.510488e-01
2.000000e-01,1,1.000000e-01,500,multinomial,6.376953e+00,2.088693e+00,-1.300137e+00,3.233451e-01,6.397151e+00,2.096699e+00,-1.294269e+00,3.305319e-01
2.000000e-01,1,1.000000e-01,500,systematic,8.754892e+00,4.212959e+00,-4.595734e-01,2.077552e-01,8.779057e+00,4.189915e+00,-4.503068e-01,1.907959e-01
2.000000e-01,1,1.000000e-01,500,stratified,2.180547e+01,6.883429e+00,1.912702e+00,4.397917e-01,2.181594e+01,6.859587e+00,1.911548e+00,4.349260e-01
2.000000e-01,1,1.000000e-01,500,residual,5.986011e+00,3.470331e+00,-2.287845e+00,8.585668e-01,6.012382e+00,3.476030e+00,-2.287039e+00,8.644994e-01
2.000000e-01,1,1.000000e-01,1000,multinomial,1.858677e+01,3.711927e+00,-6.810248e-01,1.404671e-01,1.860108e+01,3.672738e+00,-6.827320e-01,1.390269e-01
2.000000e-01,1,1.000000e-01,1000,systematic,6.613257e+00,2.052893e+00,1.304524e+00,1.939882e+00,6.633364e+00,2.035613e+00,1.400113e+00,1.879692e+00
2.000000e-01,1,1.000000e-01,1000,stratified,8.802584e+00,4.262589e+00,-2.511159e-01,3.905458e-01,8.818046e+00,4.252092e+00,-2.433041e-01,4.043798e-01
2.000000e-01,1,1.000000e-01,1000,residual,5.886864e+00,2.209738e+00,1.306360e-01,1.195630e+00,5.890384e+00,2.217759e+00,1.200878e-01,1.189127e+00
2.000000e-01,1,1.000000e-01,5000,multinomial,1.318036e+01,4.885674e+00,1.580358e+00,3.436655e-01,1.319095e+01,4.869115e+00,1.508642e+00,6.083859e-01
2.000000e-01,1,1.000000e-01,5000,systematic,6.833707e+00,3.193244e+00,3.857648e-01,1.246070e+00,6.852463e+00,3.189407e+00,4.169517e-01,1.249147e+00
2.000000e-01,1,1.000000e-01,5000,stratified,8.898529e+00,5.228345e+00,-2.026883e+00,5.276506e-01,8.934996e+00,5.192737e+00,-2.021718e+00,5.402265e-01
2.000000e-01,1,1.000000e-01,5000,residual,6.740580e+00,2.245859e+00,8.664930e-01,2.062246e+00,6.772837e+00,2.245255e+00,8.463228e-01,2.056204e+00
2.000000e-01,1,1.000000e-01,10000,multinomial,7.676685e+00,2.629670e+00,-1.487116e+00,3.540752e-01,7.704443e+00,2.594191e+00,-1.472617e+00,4.162014e-01
2.000000e-01,1,1.000000e-01,10000,systematic,8.640517e+00,4.445755e+00,6.367949e-01,9.640495e-01,8.652152e+00,4.435624e+00,6.503109e-01,9.657728e-01
2.000000e-01,1,1.000000e-01,10000,stratified,7.200641e+00,2.180138e+00,-9.234117e-01,2.430554e-01,7.224660e+00,2.169159e+00,-9.254663e-01,2.600569e-01
2.000000e-01,1,1.000000e-01,10000,residual,5.912263e+00,2.403483e+00,-1.871046e+00,6.912401e-01,5.934910e+00,2.378469e+00,-1.862295e+00,7.163689e-01
2.000000e-01,1,2.000000e-01,250,multinomial,8.094931e+00,3.678326e+00,3.186779e-01,7.201996e-01,8.083203e+00,3.685319e+00,3.113905e-01,7.330543e-01
2.000000e-01,1,2.000000e-01,250,systematic,8.219973e+00,3.945231e+00,7.019154e-01,1.473153e+00,8.258994e+00,3.906591e+00,7.363336e-01,1.435151e+00
2.000000e-01,1,2.000000e-01,250,stratified,1.085100e+01,8.238746e+00,-2.693377e-01,7.010860e-01,1.087840e+01,8.212095e+00,-2.694299e-01,7.302879e-01
2.000000e-01,1,2.000000e-01,250,residual,8.546907e+00,4.008769e+00,-1.725218e+00,4.569480e-01,8.564295e+00,4.000012e+00,-1.725744e+00,4.587292e-01
2.000000e-01,1,2.000000e-01,500,multinomial,4.681470e+00,2.007812e+00,-6.871728e-01,1.178473e+00,4.771399e+00,2.024234e+00,-5.916296e-01,1.217330e+00
2.000000e-01,1,2.000000e-01,500,systematic,7.948901e+00,2.711869e+00,9.171598e-03,1.573575e+00,7.948296e+00,2.726579e+00,6.081614e-02,1.567256e+00
2.000000e-01,1,2.000000e-01,500,stratified,1.025064e+01,4.454018e+00,1.569713e-01,9.814474e-01,1.029635e+01,4.411054e+00,1.718618e-01,9.690660e-01
2.000000e-01,1,2.000000e-01,500,residual,7.288482e+00,3.379204e+00,-1.171504e+00,1.586868e+00,7.332877e+00,3.362119e+00,-1.096519e+00,1.657938e+00
2.000000e-01,1,2.000000e-01,1000,multinomial,5.932140e+00,1.908184e+00,-1.194900e+00,1.961165e+00,5.927922e+00,2.035002e+00,-1.025896e+00,1.989967e+00
2.000000e-01,1,2.000000e-01,1000,systematic,5.950717e+00,2.749953e+00,-7.957088e-01,1.615188e+00,5.949941e+00,2.823940e+00,-7.520659e-01,1.636682e+00
2.000000e-01,1,2.000000e-01,1000,stratified,1.364890e+01,4.953362e+00,-5.760942e-01,5.486544e-01,1.367758e+01,4.908584e+00,-5.613542e-01,5.563012e-01
2.000000e-01,1,2.000000e-01,1000,residual,6.111721e+00,2.262565e+00,-4.599818e-01,1.796321e+00,6.173166e+00,2.284828e+00,-3.395598e-01,1.836249e+00
2.000000e-01,1,2.000000e-01,5000,multinomial,5.501814e+00,2.263106e+00,-7.559585e-01,1.090935e+00,5.600237e+00,2.268075e+00,-6.515440e-01,1.206062e+00
2.000000e-01,1,2.000000e-01,5000,systematic,5.962173e+00,2.190671e+00,-8.968751e-01,1.933012e+00,5.988183e+00,2.205164e+00,-8.224413e-01,2.026872e+00
2.000000e-01,1,2.000000e-01,5000,stratified,6.433782e+00,2.313319e+00,-6.812070e-02,1.479474e+00,6.512590e+00,2.348192e+00,1.003522e-01,1.440173e+00
2.000000e-01,1,2.000000e-01,5000,residual,7.026331e+00,3.018525e+00,2.543065e-01,1.551662e+00,7.103612e+00,3.029122e+00,2.762533e-01,1.558873e+00
2.000000e-01,1,2.000000e-01,10000,multinomial,1.093680e+01,6.858836e+00,4.615292e-01,1.698106e+00,1.099995e+01,6.814117e+00,4.391764e-01,1.719436e+00
2.000000e-01,1,2.000000e-01,10000,systematic,6.535931e+00,2.854469e+00,-1.519292e-01,1.478715e+00,6.708710e+00,2.785406e+00,6.511054e-02,1.505094e+00
2.000000e-01,1,2.000000e-01,10000,stratified,7.326678e+00,2.859514e+00,-2.790271e-01,1.835347e+00,7.240287e+00,2.959213e+00,-2.624462e-01,1.809107e+00
2.000000e-01,1,2.000000e-01,10000,residual,7.329404e+00,2.902426e+00,-8.459295e-01,1.913267e+00,7.458142e+00,2.847529e+00,-7.670427e-01,1.923383e+00
2.000000e-01,1,5.000000e-01,250,multinomial,6.466424e+00,2.843553e+00,-3.222618e-01,1.680701e+00,6.606085e+00,2.910682e+00,-2.388811e-01,1.719884e+00
2.000000e-01,1,5.000000e-01,250,systematic,6.136597e+00,2.509357e+00,2.264411e-01,1.664430e+00,6.322449e+00,2.544199e+00,2.580495e-01,1.688323e+00
2.000000e-01,1,5.000000e-01,250,stratified,2.247112e+01,2.106833e+01,-8.657139e-01,2.132947e+00,2.257914e+01,2.098711e+01,-8.422980e-01,2.147940e+00
2.000000e-01,1,5.000000e-01,250,residual,6.226009e+00,3.404980e+00,-1.050634e+00,1.130438e+00,6.420607e+00,3.398324e+00,-9.216621e-01,1.297282e+00
2.000000e-01,1,5.000000e-01,500,multinomial,8.088452e+00,5.222551e+00,-7.393982e-01,1.604886e+00,8.309748e+00,5.135882e+00,-5.801035e-01,1.678690e+00
2.000000e-01,1,5.000000e-01,500,systematic,7.546013e+00,4.832115e+00,-3.310045e-01,1.212226e+00,7.684347e+00,4.862360e+00,-2.448438e-01,1.307142e+00
2.000000e-01,1,5.000000e-01,500,stratified,8.114010e+00,5.315643e+00,-7.753055e-01,1.064565e+00,8.300270e+00,5.226741e+00,-6.195663e-01,1.234215e+00
2.000000e-01,1,5.000000e-01,500,residual,5.357439e+00,2.320659e+00,-5.206549e-01,1.327064e+00,5.702010e+00,2.300114e+00,-3.574952e-01,1.483072e+00
2.000000e-01,1,5.000000e-01,1000,multinomial,6.610900e+00,2.901739e+00,-8.132606e-01,1.530924e+00,6.751244e+00,3.024606e+00,-6.599652e-01,1.667214e+00
2.000000e-01,1,5.000000e-01,1000,systematic,5.450864e+00,2.867174e+00,-4.024984e-01,1.470969e+00,5.840615e+00,2.846160e+00,-2.288388e-01,1.514201e+00
2.000000e-01,1,5.000000e-01,1000,stratified,1.193017e+01,1.125465e+01,-7.179636e-01,9.755774e-01,1.222353e+01,1.109546e+01,-5.587359e-01,1.166625e+00
2.000000e-01,1,5.000000e-01,1000,residual,5.799965e+00,3.005546e+00,-3.978489e-01,1.481485e+00,6.095836e+00,3.028966e+00,-1.591581e-01,1.551686e+00
2.000000e-01,1,5.000000e-01,5000,multinomial,8.033585e+00,6.200690e+00,-4.479230e-01,1.212191e+00,8.344696e+00,6.107922e+00,-3.169878e-01,1.336187e+00
2.000000e-01,1,5.000000e-01,5000,systematic,5.285324e+00,2.193609e+00,-2.945377e-01,1.358138e+00,5.473592e+00,2.188544e+00,-2.128273e-01,1.514014e+00
2.000000e-01,1,5.000000e-01,5000,stratified,5.716612e+00,2.711855e+00,-5.611180e-01,1.349506e+00,6.244364e+00,2.719797e+00,-2.431279e-01,1.460752e+00
2.000000e-01,1,5.000000e-01,5000,residual,5.089607e+00,2.268032e+00,-3.441563e-01,1.425682e+00,5.488712e+00,2.231730e+00,-1.425178e-01,1.551017e+00
