0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-0.54832,0.6996,14.179,-0.89916,-0.89916,11.274,-8.8216,-0.18297
0.35123,0.72092,13.214,-1.1443,-1.1443,9.9036,4.5287,0.6826
1.2251,0.77466,11.588,-1.0726,-1.0726,8.6179,4.4224,0.80686
1.9771,0.65327,8.7964,-0.73128,-0.73128,7.6635,-0.53464,5.3684
2.4345,0.76071,6.8469,-0.79391,-0.79391,6.6638,4.3146,0.84936
2.8863,0.69984,4.9763,-0.39905,-0.39905,6.0943,4.473,1.0036
3.2216,0.72711,3.4763,-0.12585,-0.12585,5.5028,4.4159,0.79287
3.4076,0.77241,2.4412,-0.00092052,-0.00092052,5.0853,4.2677,1.0715
3.5605,0.73408,1.6577,0.098746,0.098746,4.6739,4.1663,1.2419
3.6159,0.74705,1.2126,0.10087,0.10087,4.3618,4.0424,1.2023
3.6597,0.73403,0.95804,0.09018,0.09018,4.1486,4.5791,0.52522
3.7658,0.73966,0.72454,0.08864,0.08864,3.6169,4.1853,0.56849
3.7856,0.74185,0.6044,0.084795,0.084795,3.4551,3.9696,0.84597
3.8251,0.74221,0.51077,0.077309,0.077309,3.2655,4.1664,1.0211
3.8542,0.73645,0.44144,0.057323,0.057323,3.097,4.2593,0.87202
3.8538,0.78883,0.40579,0.027007,0.027007,2.9787,3.939,1.386
3.8827,0.82156,0.36722,0.00020246,0.00020246,2.8421,4.2379,0.72299
3.8863,0.87574,0.34635,-0.027482,-0.027482,2.7809,4.1578,1.629
3.8908,0.92857,0.32387,-0.061802,-0.061802,2.7061,4.0642,1.4189
3.9085,1.0801,0.30186,-0.12146,-0.12146,2.6306,4.0699,1.671
3.9088,1.1597,0.29238,-0.16066,-0.16066,2.5659,4.1684,1.7225
3.8943,1.2974,0.28151,-0.23088,-0.23088,2.5282,3.5533,2.671
3.8929,1.4416,0.27312,-0.27283,-0.27283,2.4156,4.0186,2.8885
3.9137,1.5597,0.26643,-0.3108,-0.3108,2.31,4.0313,2.9065
3.9355,1.5907,0.25729,-0.31204,-0.31204,2.2176,3.9332,2.8879
3.9361,1.632,0.24398,-0.31149,-0.31149,2.1076,4.1173,2.9519
3.946,1.6689,0.23636,-0.30851,-0.30851,2.0411,3.9618,2.9
3.938,1.7277,0.23104,-0.30203,-0.30203,1.9511,4.7032,0.64699
3.942,1.7223,0.21941,-0.28507,-0.28507,1.8687,3.8564,2.5798
3.9388,1.7918,0.22529,-0.30279,-0.30279,1.7953,3.7719,2.7207
3.933,1.8488,0.22732,-0.31039,-0.31039,1.7245,3.6302,2.9869
3.9346,1.8981,0.22327,-0.32068,-0.32068,1.6899,3.918,2.6908
3.9442,1.8936,0.22432,-0.32013,-0.32013,1.6424,4.008,2.682
3.9317,1.9406,0.22385,-0.31731,-0.31731,1.6085,3.9162,2.6389
3.9263,1.9878,0.22907,-0.3226,-0.3226,1.5769,3.9232,2.7662
3.9134,2.0065,0.22126,-0.32122,-0.32122,1.5304,3.8606,2.6844
3.9252,2.0203,0.22407,-0.32263,-0.32263,1.5164,4.2421,2.4475
3.9431,2.0377,0.22131,-0.31328,-0.31328,1.4927,4.2662,2.2822
3.934,2.0532,0.22189,-0.31526,-0.31526,1.4703,4.2942,2.0329
3.9169,2.0921,0.22742,-0.32751,-0.32751,1.4313,3.8235,2.8548
3.9221,2.1221,0.22431,-0.30878,-0.30878,1.3902,3.8079,2.7854
3.9164,2.1367,0.23007,-0.3061,-0.3061,1.3502,3.5945,2.6973
3.8985,2.1711,0.22768,-0.30819,-0.30819,1.3056,3.5426,2.7391
3.9041,2.2026,0.23387,-0.30816,-0.30816,1.277,3.8711,2.6589
3.8793,2.2423,0.2343,-0.31039,-0.31039,1.2407,3.881,2.7538
3.8652,2.2763,0.23391,-0.31261,-0.31261,1.2042,3.91,2.7524
3.8834,2.3093,0.23088,-0.30873,-0.30873,1.1661,4.0012,2.6025
3.8958,2.3669,0.2365,-0.31009,-0.31009,1.161,4.1191,2.6053
3.9252,2.4004,0.24404,-0.31664,-0.31664,1.1409,4.9233,0.76431
3.9268,2.4558,0.25175,-0.30682,-0.30682,1.1044,3.6516,3.5701
3.9238,2.4924,0.26265,-0.31247,-0.31247,1.0905,3.6856,3.2619
3.9393,2.4902,0.26017,-0.31042,-0.31042,1.0742,4.039,2.9934
3.9368,2.5169,0.264,-0.31203,-0.31203,1.041,3.9372,2.9704
3.9217,2.5534,0.25978,-0.30677,-0.30677,1.0022,3.7419,2.9606
3.9065,2.571,0.25979,-0.30376,-0.30376,0.97901,3.8935,2.9781
3.8883,2.5717,0.26263,-0.30011,-0.30011,0.96837,3.5679,3.0486
3.8697,2.5917,0.2551,-0.29647,-0.29647,0.94689,3.6522,3.0943
3.8585,2.609,0.25241,-0.29026,-0.29026,0.91891,3.7376,3.0906
3.8539,2.6292,0.25727,-0.28596,-0.28596,0.87993,3.7814,3.1607
3.8283,2.6366,0.2583,-0.28259,-0.28259,0.85259,3.6212,3.0777
3.815,2.6434,0.2566,-0.27997,-0.27997,0.82858,3.8223,2.8991
3.8088,2.6534,0.26404,-0.27824,-0.27824,0.80489,3.7062,2.9733
3.7983,2.6536,0.26352,-0.27208,-0.27208,0.78374,3.7153,3.1463
3.7905,2.6596,0.25908,-0.26035,-0.26035,0.77588,3.7823,3.1759
3.7917,2.6679,0.25329,-0.25897,-0.25897,0.77202,3.8794,3.3283
3.7945,2.6721,0.25059,-0.25496,-0.25496,0.74665,3.9172,3.2121
3.7844,2.6624,0.2503,-0.24584,-0.24584,0.73029,3.5999,3.0607
3.7788,2.6693,0.24871,-0.23527,-0.23527,0.70944,3.6678,3.0357
3.7826,2.6715,0.24232,-0.22664,-0.22664,0.69063,3.7517,2.9786
3.7758,2.6667,0.24202,-0.22225,-0.22225,0.67065,3.8113,3.1361
3.768,2.652,0.23496,-0.21678,-0.21678,0.66456,3.6917,2.7067
3.7504,2.6184,0.22997,-0.21333,-0.21333,0.65302,3.6444,2.8184
3.7382,2.604,0.22747,-0.21318,-0.21318,0.64915,4.1985,1.8529
3.7072,2.6075,0.2386,-0.22104,-0.22104,0.6301,3.8894,2.1279
3.7015,2.6004,0.23326,-0.2154,-0.2154,0.63063,3.8919,2.4962
3.7037,2.5846,0.23226,-0.21162,-0.21162,0.62092,3.8842,2.2034
3.7005,2.5788,0.22633,-0.20462,-0.20462,0.61895,3.8617,2.2637
3.6986,2.5623,0.22197,-0.20218,-0.20218,0.61837,3.8396,2.249
3.7146,2.526,0.21387,-0.1978,-0.1978,0.61594,4.1209,2.1808
3.7324,2.5071,0.2085,-0.19239,-0.19239,0.60453,4.1731,2.0817
3.728,2.4983,0.19826,-0.18641,-0.18641,0.59153,3.9933,2.3766
3.7426,2.4767,0.19426,-0.18311,-0.18311,0.59596,4.0366,2.4252
3.7586,2.4612,0.19448,-0.18018,-0.18018,0.58971,4.0368,2.5822
3.7606,2.444,0.19548,-0.18465,-0.18465,0.5872,3.8893,2.4665
3.7567,2.429,0.19443,-0.18166,-0.18166,0.57903,4.0021,2.5274
3.7602,2.4311,0.19757,-0.17926,-0.17926,0.57078,4.0448,1.9126
3.7562,2.4255,0.19096,-0.17929,-0.17929,0.5712,4.0777,1.9596
3.7561,2.4129,0.19103,-0.17468,-0.17468,0.55179,3.8172,2.2038
3.7489,2.4132,0.19218,-0.17,-0.17,0.5528,3.825,2.1014
3.7501,2.412,0.1929,-0.16715,-0.16715,0.54379,3.8028,1.8848
3.7527,2.4066,0.19036,-0.16024,-0.16024,0.5434,3.8201,2.3273
3.7483,2.4063,0.19362,-0.15461,-0.15461,0.54548,3.7325,2.332
3.7396,2.4075,0.19213,-0.15409,-0.15409,0.54728,3.7793,2.36
3.7567,2.3804,0.1958,-0.15643,-0.15643,0.54392,3.8628,2.493
3.8017,2.355,0.1987,-0.15964,-0.15964,0.55765,4.3385,1.5185
3.8198,2.3375,0.19808,-0.14825,-0.14825,0.56025,4.1406,1.5479
3.8333,2.3214,0.20113,-0.14452,-0.14452,0.5728,4.2587,1.5331
3.857,2.3108,0.19626,-0.13626,-0.13626,0.57513,4.0588,1.4316
3.8824,2.2835,0.18844,-0.13448,-0.13448,0.56653,4.4658,1.5068
3.9098,2.275,0.17716,-0.13325,-0.13325,0.56906,4.5467,1.1158
3.9432,2.2622,0.18659,-0.12566,-0.12566,0.5523,4.6758,1.4549
3.953,2.2481,0.18113,-0.12445,-0.12445,0.55138,4.419,1.7489
3.9749,2.2335,0.18226,-0.12264,-0.12264,0.54854,4.5877,1.3493
