NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
-0.70014,0.35928,10.756,0.52346,0.52346,10.561,3.8266,-5.4575
-1.3679,-0.37351,3.4535,-0.4072,-0.4072,3.1981,-3.5971,1.9288
-1.2529,-0.36456,2.5323,-0.20123,-0.20123,1.8796,-0.070016,0.47628
-1.3553,-0.45106,2.2602,-0.25415,-0.25415,1.5751,0.70822,-0.46198
-1.4479,-0.40348,2.2972,-0.28591,-0.28591,1.4937,0.64494,0.51265
-1.5454,-0.33439,2.1949,-0.14384,-0.14384,1.3064,0.068008,1.1102
-1.5553,-0.28296,1.8862,-0.0080274,-0.0080274,1.2863,-0.2161,-1.2257
-1.6025,-0.21547,1.9105,-0.038488,-0.038488,1.1493,0.068956,-1.1184
-1.6687,-0.19483,1.6979,-0.041021,-0.041021,1.0148,-0.14504,-0.8664
-1.732,-0.25234,1.6819,-0.015847,-0.015847,1.0588,0.39419,-1.1612
-1.7903,-0.37891,1.7977,0.059385,0.059385,1.0629,-1.1709,-1.8652
-1.7907,-0.35057,1.7542,0.13245,0.13245,1.0529,-2.6088,0.21396
-1.7643,-0.31814,1.55,0.088699,0.088699,0.98457,-1.1306,0.32368
-1.7529,-0.33431,1.5292,0.1172,0.1172,0.98486,-1.2344,1.3789
-1.724,-0.26458,1.5189,0.16861,0.16861,0.9374,-0.19626,0.66194
-1.7249,-0.27568,1.4996,0.15017,0.15017,0.98751,-2.2803,1.2666
-1.7117,-0.30369,1.5192,0.13717,0.13717,0.98107,-2.7719,0.40276
-1.6696,-0.32314,1.5259,0.14057,0.14057,0.98858,-1.853,0.067761
-1.6069,-0.30762,1.4133,0.14997,0.14997,0.92212,-1.9479,0.28763
-1.6344,-0.3033,1.5177,0.14476,0.14476,0.97894,-1.0174,-1.132
-1.6225,-0.33621,1.5675,0.12328,0.12328,0.98023,-2.6548,0.64009
-1.62,-0.35856,1.6347,0.12457,0.12457,0.9792,-3.2208,-0.73776
-1.5701,-0.323,1.4838,0.13812,0.13812,0.92793,-2.3215,0.074284
-1.5793,-0.31793,1.5458,0.13105,0.13105,0.97613,-2.4207,-0.52205
-1.5678,-0.33883,1.5842,0.15757,0.15757,1.0223,-3.1794,-1.1484
