NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0
-0.63115,0.36758,12.1,0.71283,0.71283,12.572,0.38342,-5.2018
-1.497,-0.58402,4.5044,-0.50069,-0.50069,5.5654,0.8488,-3.4289
-1.3266,-0.71836,2.9351,-0.31742,-0.31742,2.9395,-2.8526,-2.5792
-1.4227,-0.88055,2.7831,-0.40655,-0.40655,2.4343,-0.38063,-2.6332
-1.4749,-0.88984,2.356,-0.47882,-0.47882,2.2898,-0.72182,-2.3408
-1.5504,-0.95243,2.382,-0.50923,-0.50923,2.436,-3.1039,-0.7487
-1.5874,-1.0781,2.4173,-0.42518,-0.42518,2.4851,-1.067,1.0094
-1.5531,-0.92751,2.1126,-0.42986,-0.42986,2.2121,-2.872,-0.15564
-1.5412,-0.88056,1.9942,-0.46362,-0.46362,2.0849,-2.8424,-0.036044
-1.5363,-0.88723,1.8545,-0.44741,-0.44741,1.9698,-2.8548,-0.13996
-1.6017,-0.94754,1.9658,-0.3461,-0.3461,2.0138,-0.96952,-0.65396
-1.6541,-0.96026,2.0448,-0.24573,-0.24573,2.0454,-3.352,-1.2699
-1.6183,-0.96813,1.9294,-0.25545,-0.25545,1.956,-3.134,-0.80486
-1.6698,-1.0015,1.9682,-0.25314,-0.25314,2.0327,-3.5107,-1.0629
-1.7107,-0.99998,2.0581,-0.17757,-0.17757,2.0985,-0.90765,-1.8829
-1.7033,-1.0047,2.0084,-0.14941,-0.14941,2.0782,-3.2041,-1.4885
-1.7095,-1.0088,1.991,-0.17285,-0.17285,2.1136,-3.371,-1.4255
-1.7151,-1.0222,1.9976,-0.16849,-0.16849,2.0709,-2.8777,-1.873
-1.7021,-1.0461,1.9995,-0.14553,-0.14553,2.0846,-2.999,-0.97702
-1.7014,-1.0701,1.9281,-0.14827,-0.14827,2.0591,-3.1971,-1.5314
-1.7164,-1.0635,1.9386,-0.12966,-0.12966,2.0704,-3.3537,-1.1082
-1.708,-1.0595,1.9604,-0.12832,-0.12832,2.0515,-3.2511,-1.4851
-1.7115,-1.072,1.9143,-0.11998,-0.11998,2.0561,-0.040981,-0.88435
-1.713,-1.0777,1.9136,-0.10196,-0.10196,2.0463,-3.2066,-1.4326
-1.7255,-1.0557,1.9123,-0.14186,-0.14186,2.0355,-3.1681,-1.4594
